dr0,0.00141421
r0,0.05
R,2
R/r0,40
Nr,20
Ntheta,222.144
Nboundary,223
Nfluid,4460
Nparticles,4683
Apolar,0.311157
Bpolar,0.00387451

ID,r,theta,x,y,Type
3459,0.458438,3.22441,-0.456867,-0.0379218,fluid
3460,0.458438,3.25269,-0.455612,-0.0508271,fluid
3461,0.458438,3.28098,-0.453992,-0.0636917,fluid
3462,0.458438,3.30926,-0.452009,-0.0765054,fluid
3463,0.458438,3.33754,-0.449665,-0.0892578,fluid
3464,0.458438,3.36583,-0.446961,-0.101939,fluid
3465,0.458438,3.39411,-0.443899,-0.114538,fluid
3466,0.458438,3.4224,-0.440483,-0.127046,fluid
3467,0.458438,3.45068,-0.436713,-0.139453,fluid
3468,0.458438,3.47897,-0.432595,-0.151747,fluid
3469,0.458438,3.50725,-0.42813,-0.163921,fluid
3470,0.458438,3.53553,-0.423323,-0.175963,fluid
3471,0.458438,3.56382,-0.418178,-0.187864,fluid
3472,0.458438,3.5921,-0.412698,-0.199615,fluid
3473,0.458438,3.62039,-0.406887,-0.211207,fluid
3474,0.458438,3.64867,-0.400752,-0.222629,fluid
3475,0.458438,3.67696,-0.394295,-0.233874,fluid
3476,0.458438,3.70524,-0.387524,-0.244931,fluid
3477,0.458438,3.73352,-0.380442,-0.255792,fluid
3478,0.458438,3.76181,-0.373056,-0.266449,fluid
3479,0.458438,3.79009,-0.365371,-0.276893,fluid
3480,0.458438,3.81838,-0.357394,-0.287115,fluid
3481,0.458438,3.84666,-0.349132,-0.297107,fluid
3482,0.458438,3.87495,-0.34059,-0.306862,fluid
3483,0.458438,3.90323,-0.331775,-0.316371,fluid
3484,0.458438,3.93151,-0.322695,-0.325628,fluid
3485,0.458438,3.9598,-0.313357,-0.334623,fluid
3486,0.458438,3.98808,-0.303769,-0.343351,fluid
3487,0.458438,4.01637,-0.293937,-0.351805,fluid
3488,0.458438,4.04465,-0.28387,-0.359977,fluid
3489,0.458438,4.07294,-0.273576,-0.367861,fluid
3490,0.458438,4.10122,-0.263064,-0.375451,fluid
3491,0.458438,4.1295,-0.252341,-0.38274,fluid
3492,0.458438,4.15779,-0.241416,-0.389723,fluid
3493,0.458438,4.18607,-0.230297,-0.396395,fluid
3494,0.458438,4.21436,-0.218995,-0.402749,fluid
3495,0.458438,4.24264,-0.207518,-0.408781,fluid
3496,0.458438,4.27092,-0.195874,-0.414486,fluid
3497,0.458438,4.29921,-0.184074,-0.41986,fluid
3498,0.458438,4.32749,-0.172126,-0.424898,fluid
3499,0.458438,4.35578,-0.160041,-0.429596,fluid
3500,0.458438,4.38406,-0.147828,-0.43395,fluid
3501,0.458438,4.41235,-0.135496,-0.437957,fluid
3502,0.458438,4.44063,-0.123057,-0.441614,fluid
3503,0.458438,4.46891,-0.110518,-0.444917,fluid
3504,0.458438,4.4972,-0.0978917,-0.447865,fluid
3505,0.458438,4.52548,-0.0851867,-0.450454,fluid
3506,0.458438,4.55377,-0.0724135,-0.452683,fluid
3507,0.458438,4.58205,-0.0595825,-0.45455,fluid
3508,0.458438,4.61034,-0.0467037,-0.456053,fluid
3509,0.458438,4.63862,-0.0337876,-0.457191,fluid
3510,0.458438,4.6669,-0.0208445,-0.457964,fluid
3511,0.458438,4.69519,-0.00788473,-0.45837,fluid
3512,0.458438,4.72347,0.00508137,-0.45841,fluid
3513,0.458438,4.75176,0.0180434,-0.458083,fluid
3514,0.458438,4.78004,0.030991,-0.45739,fluid
3515,0.458438,4.80833,0.0439138,-0.45633,fluid
3516,0.458438,4.83661,0.0568015,-0.454906,fluid
3517,0.458438,4.86489,0.0696437,-0.453117,fluid
3518,0.458438,4.89318,0.0824303,-0.450967,fluid
3519,0.458438,4.92146,0.0951509,-0.448455,fluid
3520,0.458438,4.94975,0.107795,-0.445585,fluid
3521,0.458438,4.97803,0.120354,-0.442358,fluid
3522,0.458438,5.00632,0.132816,-0.438777,fluid
3523,0.458438,5.0346,0.145171,-0.434846,fluid
3524,0.458438,5.06288,0.157411,-0.430566,fluid
3525,0.458438,5.09117,0.169525,-0.425943,fluid
3526,0.458438,5.11945,0.181503,-0.420978,fluid
3527,0.458438,5.14774,0.193335,-0.415677,fluid
3528,0.458438,5.17602,0.205014,-0.410043,fluid
3529,0.458438,5.20431,0.216528,-0.404081,fluid
3530,0.458438,5.23259,0.227869,-0.397796,fluid
3531,0.458438,5.26087,0.239028,-0.391192,fluid
3532,0.458438,5.28916,0.249995,-0.384276,fluid
3533,0.458438,5.31744,0.260763,-0.377052,fluid
3534,0.458438,5.34573,0.271322,-0.369527,fluid
3535,0.458438,5.37401,0.281663,-0.361706,fluid
3536,0.458438,5.4023,0.29178,-0.353596,fluid
3537,0.458438,5.43058,0.301663,-0.345203,fluid
3538,0.458438,5.45886,0.311305,-0.336534,fluid
3539,0.458438,5.48715,0.320698,-0.327595,fluid
3540,0.458438,5.51543,0.329834,-0.318395,fluid
3541,0.458438,5.54372,0.338707,-0.308939,fluid
3542,0.458438,5.572,0.347308,-0.299237,fluid
3543,0.458438,5.60029,0.355632,-0.289295,fluid
3544,0.458438,5.62857,0.363671,-0.279122,fluid
3545,0.458438,5.65685,0.371419,-0.268726,fluid
3546,0.458438,5.68514,0.37887,-0.258114,fluid
3547,0.458438,5.71342,0.386018,-0.247296,fluid
3548,0.458438,5.74171,0.392858,-0.236281,fluid
3549,0.458438,5.76999,0.399383,-0.225076,fluid
3550,0.458438,5.79828,0.405588,-0.213691,fluid
3551,0.458438,5.82656,0.411469,-0.202135,fluid
3552,0.458438,5.85484,0.417021,-0.190418,fluid
3553,0.458438,5.88313,0.422239,-0.178548,fluid
3554,0.458438,5.91141,0.42712,-0.166536,fluid
3555,0.458438,5.9397,0.431659,-0.15439,fluid
3556,0.458438,5.96798,0.435852,-0.142121,fluid
3557,0.458438,5.99627,0.439697,-0.129738,fluid
3558,0.458438,6.02455,0.443191,-0.117251,fluid
3559,0.458438,6.05283,0.446329,-0.10467,fluid
3560,0.458438,6.08112,0.449111,-0.0920061,fluid
3561,0.458438,6.1094,0.451533,-0.0792682,fluid
3562,0.458438,6.13769,0.453594,-0.066467,fluid
3563,0.458438,6.16597,0.455293,-0.0536125,fluid
3564,0.458438,6.19426,0.456627,-0.0407152,fluid
3565,0.458438,6.22254,0.457595,-0.0277852,fluid
3566,0.458438,6.25082,0.458198,-0.0148331,fluid
3567,0.458438,6.27911,0.458434,-0.00186909,fluid
3568,0.608934,0,0.608934,0,fluid
3569,0.608934,0.0282843,0.608691,0.017221,fluid
3570,0.608934,0.0565685,0.60796,0.0344281,fluid
3571,0.608934,0.0848528,0.606743,0.0516078,fluid
3572,0.608934,0.113137,0.605041,0.0687462,fluid
3573,0.608934,0.141421,0.602855,0.0858295,fluid
3574,0.608934,0.169706,0.600187,0.102844,fluid
3575,0.608934,0.19799,0.597038,0.119777,fluid
3576,0.608934,0.226274,0.593412,0.136613,fluid
3577,0.608934,0.254558,0.589311,0.153341,fluid
3578,0.608934,0.282843,0.584739,0.169945,fluid
3579,0.608934,0.311127,0.579699,0.186414,fluid
3580,0.608934,0.339411,0.574195,0.202734,fluid
3581,0.608934,0.367696,0.568232,0.218891,fluid
3582,0.608934,0.39598,0.561814,0.234873,fluid
3583,0.608934,0.424264,0.554947,0.250668,fluid
3584,0.608934,0.452548,0.547636,0.266262,fluid
3585,0.608934,0.480833,0.539887,0.281643,fluid
3586,0.608934,0.509117,0.531706,0.296798,fluid
3587,0.608934,0.537401,0.5231,0.311717,fluid
3588,0.608934,0.565685,0.514075,0.326385,fluid
3589,0.608934,0.59397,0.504639,0.340793,fluid
3590,0.608934,0.622254,0.4948,0.354928,fluid
3591,0.608934,0.650538,0.484564,0.36878,fluid
3592,0.608934,0.678823,0.473941,0.382336,fluid
3593,0.608934,0.707107,0.462939,0.395586,fluid
3594,0.608934,0.735391,0.451566,0.40852,fluid
3595,0.608934,0.763675,0.439833,0.421127,fluid
3596,0.608934,0.79196,0.427747,0.433397,fluid
3597,0.608934,0.820244,0.415319,0.445321,fluid
3598,0.608934,0.848528,0.402559,0.456888,fluid
3599,0.608934,0.876812,0.389477,0.46809,fluid
3600,0.608934,0.905097,0.376084,0.478917,fluid
3601,0.608934,0.933381,0.362389,0.489362,fluid
3602,0.608934,0.961665,0.348405,0.499415,fluid
3603,0.608934,0.989949,0.334142,0.509068,fluid
3604,0.608934,1.01823,0.319611,0.518314,fluid
3605,0.608934,1.04652,0.304825,0.527145,fluid
3606,0.608934,1.0748,0.289795,0.535555,fluid
3607,0.608934,1.10309,0.274534,0.543537,fluid
3608,0.608934,1.13137,0.259053,0.551083,fluid
3609,0.608934,1.15966,0.243364,0.558189,fluid
3610,0.608934,1.18794,0.227481,0.564848,fluid
3611,0.608934,1.21622,0.211416,0.571055,fluid
3612,0.608934,1.24451,0.195181,0.576806,fluid
3613,0.608934,1.27279,0.178791,0.582095,fluid
3614,0.608934,1.30108,0.162257,0.586918,fluid
3615,0.608934,1.32936,0.145594,0.591272,fluid
3616,0.608934,1.35765,0.128814,0.595153,fluid
3617,0.608934,1.38593,0.111932,0.598558,fluid
3618,0.608934,1.41421,0.0949594,0.601484,fluid
3619,0.608934,1.4425,0.0779112,0.603929,fluid
3620,0.608934,1.47078,0.0608006,0.605891,fluid
3621,0.608934,1.49907,0.0436414,0.607368,fluid
3622,0.608934,1.52735,0.0264472,0.60836,fluid
3623,0.608934,1.55563,0.00923195,0.608864,fluid
3624,0.608934,1.58392,-0.00799073,0.608882,fluid
3625,0.608934,1.6122,-0.025207,0.608412,fluid
3626,0.608934,1.64049,-0.0424031,0.607456,fluid
3627,0.608934,1.66877,-0.0595653,0.606014,fluid
3628,0.608934,1.69706,-0.0766799,0.604087,fluid
3629,0.608934,1.72534,-0.0937331,0.601677,fluid
3630,0.608934,1.75362,-0.110711,0.598785,fluid
3631,0.608934,1.78191,-0.127601,0.595415,fluid
3632,0.608934,1.81019,-0.144389,0.591568,fluid
3633,0.608934,1.83848,-0.161061,0.587248,fluid
3634,0.608934,1.86676,-0.177604,0.582458,fluid
3635,0.608934,1.89505,-0.194005,0.577203,fluid
3636,0.608934,1.92333,-0.210251,0.571485,fluid
3637,0.608934,1.95161,-0.226329,0.565311,fluid
3638,0.608934,1.9799,-0.242226,0.558684,fluid
3639,0.608934,2.00818,-0.257929,0.55161,fluid
3640,0.608934,2.03647,-0.273425,0.544095,fluid
3641,0.608934,2.06475,-0.288703,0.536145,fluid
3642,0.608934,2.09304,-0.30375,0.527766,fluid
3643,0.608934,2.12132,-0.318554,0.518964,fluid
3644,0.608934,2.1496,-0.333103,0.509748,fluid
3645,0.608934,2.17789,-0.347386,0.500124,fluid
3646,0.608934,2.20617,-0.361391,0.490099,fluid
3647,0.608934,2.23446,-0.375106,0.479683,fluid
3648,0.608934,2.26274,-0.388522,0.468883,fluid
3649,0.608934,2.29103,-0.401627,0.457708,fluid
3650,0.608934,2.31931,-0.414411,0.446167,fluid
3651,0.608934,2.34759,-0.426863,0.434268,fluid
3652,0.608934,2.37588,-0.438973,0.422023,fluid
3653,0.608934,2.40416,-0.450733,0.40944,fluid
3654,0.608934,2.43245,-0.462132,0.396529,fluid
3655,0.608934,2.46073,-0.473161,0.383301,fluid
3656,0.608934,2.48902,-0.483811,0.369767,fluid
3657,0.608934,2.5173,-0.494075,0.355936,fluid
3658,0.608934,2.54558,-0.503944,0.341821,fluid
3659,0.608934,2.57387,-0.513409,0.327433,fluid
3660,0.608934,2.60215,-0.522463,0.312782,fluid
3661,0.608934,2.63044,-0.5311,0.297882,fluid
3662,0.608934,2.65872,-0.539312,0.282743,fluid
3663,0.608934,2.68701,-0.547092,0.267378,fluid
3664,0.608934,2.71529,-0.554435,0.251799,fluid
3665,0.608934,2.74357,-0.561334,0.236018,fluid
3666,0.608934,2.77186,-0.567784,0.220049,fluid
3667,0.608934,2.80014,-0.57378,0.203904,fluid
3668,0.608934,2.82843,-0.579317,0.187595,fluid
3669,0.608934,2.85671,-0.584391,0.171137,fluid
3670,0.608934,2.885,-0.588997,0.154542,fluid
3671,0.608934,2.91328,-0.593132,0.137823,fluid
3672,0.608934,2.94156,-0.596793,0.120994,fluid
3673,0.608934,2.96985,-0.599976,0.104068,fluid
3674,0.608934,2.99813,-0.602679,0.0870583,fluid
3675,0.608934,3.02642,-0.6049,0.0699794,fluid
3676,0.608934,3.0547,-0.606637,0.0528446,fluid
3677,0.608934,3.08299,-0.607889,0.0356674,fluid
3678,0.608934,3.11127,-0.608654,0.0184618,fluid
3679,0.608934,3.13955,-0.608933,0.00124134,fluid
3680,0.608934,3.16784,-0.608724,-0.0159801,fluid
3681,0.608934,3.19612,-0.608029,-0.0331887,fluid
3682,0.608934,3.22441,-0.606847,-0.0503708,fluid
3683,0.608934,3.25269,-0.60518,-0.0675126,fluid
3684,0.608934,3.28098,-0.603029,-0.0846004,fluid
3685,0.608934,3.30926,-0.600395,-0.101621,fluid
3686,0.608934,3.33754,-0.597281,-0.118559,fluid
3687,0.608934,3.36583,-0.593689,-0.135403,fluid
3688,0.608934,3.39411,-0.589622,-0.152139,fluid
3689,0.608934,3.4224,-0.585084,-0.168753,fluid
3690,0.608934,3.45068,-0.580078,-0.185232,fluid
3691,0.608934,3.47897,-0.574607,-0.201563,fluid
3692,0.608934,3.50725,-0.568677,-0.217732,fluid
3693,0.608934,3.53553,-0.562292,-0.233728,fluid
3694,0.608934,3.56382,-0.555457,-0.249536,fluid
3695,0.608934,3.5921,-0.548178,-0.265145,fluid
3696,0.608934,3.62039,-0.54046,-0.280542,fluid
3697,0.608934,3.64867,-0.53231,-0.295714,fluid
3698,0.608934,3.67696,-0.523734,-0.31065,fluid
3699,0.608934,3.70524,-0.51474,-0.325337,fluid
3700,0.608934,3.73352,-0.505333,-0.339764,fluid
3701,0.608934,3.76181,-0.495522,-0.353919,fluid
3702,0.608934,3.79009,-0.485315,-0.367791,fluid
3703,0.608934,3.81838,-0.47472,-0.381369,fluid
3704,0.608934,3.84666,-0.463744,-0.394642,fluid
3705,0.608934,3.87495,-0.452398,-0.407599,fluid
3706,0.608934,3.90323,-0.44069,-0.42023,fluid
3707,0.608934,3.93151,-0.42863,-0.432525,fluid
3708,0.608934,3.9598,-0.416226,-0.444473,fluid
3709,0.608934,3.98808,-0.40349,-0.456067,fluid
3710,0.608934,4.01637,-0.390431,-0.467295,fluid
3711,0.608934,4.04465,-0.377059,-0.47815,fluid
3712,0.608934,4.07294,-0.363386,-0.488622,fluid
3713,0.608934,4.10122,-0.349422,-0.498703,fluid
3714,0.608934,4.1295,-0.335179,-0.508386,fluid
3715,0.608934,4.15779,-0.320667,-0.517661,fluid
3716,0.608934,4.18607,-0.305899,-0.526523,fluid
3717,0.608934,4.21436,-0.290887,-0.534963,fluid
3718,0.608934,4.24264,-0.275641,-0.542976,fluid
3719,0.608934,4.27092,-0.260175,-0.550554,fluid
3720,0.608934,4.29921,-0.244501,-0.557692,fluid
3721,0.608934,4.32749,-0.228632,-0.564383,fluid
3722,0.608934,4.35578,-0.212579,-0.570623,fluid
3723,0.608934,4.38406,-0.196357,-0.576407,fluid
3724,0.608934,4.41235,-0.179977,-0.581729,fluid
3725,0.608934,4.44063,-0.163454,-0.586586,fluid
3726,0.608934,4.46891,-0.146799,-0.590974,fluid
3727,0.608934,4.4972,-0.130027,-0.59489,fluid
3728,0.608934,4.52548,-0.113152,-0.598329,fluid
3729,0.608934,4.55377,-0.0961854,-0.60129,fluid
3730,0.608934,4.58205,-0.0791422,-0.603769,fluid
3731,0.608934,4.61034,-0.0620356,-0.605766,fluid
3732,0.608934,4.63862,-0.0448794,-0.607278,fluid
3733,0.608934,4.6669,-0.0276873,-0.608304,fluid
3734,0.608934,4.69519,-0.0104731,-0.608844,fluid
3735,0.608934,4.72347,0.00674948,-0.608897,fluid
3736,0.608934,4.75176,0.0239667,-0.608462,fluid
3737,0.608934,4.78004,0.0411647,-0.607541,fluid
3738,0.608934,4.80833,0.0583298,-0.606134,fluid
3739,0.608934,4.83661,0.0754483,-0.604242,fluid
3740,0.608934,4.86489,0.0925064,-0.601867,fluid
3741,0.608934,4.89318,0.10949,-0.59901,fluid
3742,0.608934,4.92146,0.126387,-0.595674,fluid
3743,0.608934,4.94975,0.143182,-0.591861,fluid
3744,0.608934,4.97803,0.159863,-0.587575,fluid
3745,0.608934,5.00632,0.176416,-0.582819,fluid
3746,0.608934,5.0346,0.192828,-0.577597,fluid
3747,0.608934,5.06288,0.209086,-0.571913,fluid
3748,0.608934,5.09117,0.225176,-0.565771,fluid
3749,0.608934,5.11945,0.241086,-0.559176,fluid
3750,0.608934,5.14774,0.256804,-0.552135,fluid
3751,0.608934,5.17602,0.272315,-0.544651,fluid
3752,0.608934,5.20431,0.28761,-0.536732,fluid
3753,0.608934,5.23259,0.302674,-0.528384,fluid
3754,0.608934,5.26087,0.317495,-0.519613,fluid
3755,0.608934,5.28916,0.332063,-0.510426,fluid
3756,0.608934,5.31744,0.346366,-0.500831,fluid
3757,0.608934,5.34573,0.360391,-0.490835,fluid
3758,0.608934,5.37401,0.374128,-0.480447,fluid
3759,0.608934,5.4023,0.387565,-0.469674,fluid
3760,0.608934,5.43058,0.400693,-0.458526,fluid
3761,0.608934,5.45886,0.4135,-0.447011,fluid
3762,0.608934,5.48715,0.425976,-0.435138,fluid
3763,0.608934,5.51543,0.438112,-0.422917,fluid
3764,0.608934,5.54372,0.449897,-0.410358,fluid
3765,0.608934,5.572,0.461322,-0.39747,fluid
3766,0.608934,5.60029,0.472378,-0.384265,fluid
3767,0.608934,5.62857,0.483057,-0.370752,fluid
3768,0.608934,5.65685,0.493348,-0.356943,fluid
3769,0.608934,5.68514,0.503246,-0.342848,fluid
3770,0.608934,5.71342,0.51274,-0.328479,fluid
3771,0.608934,5.74171,0.521825,-0.313847,fluid
3772,0.608934,5.76999,0.530492,-0.298964,fluid
3773,0.608934,5.79828,0.538734,-0.283842,fluid
3774,0.608934,5.82656,0.546546,-0.268492,fluid
3775,0.608934,5.85484,0.553921,-0.252928,fluid
3776,0.608934,5.88313,0.560852,-0.237162,fluid
3777,0.608934,5.91141,0.567335,-0.221206,fluid
3778,0.608934,5.9397,0.573364,-0.205073,fluid
3779,0.608934,5.96798,0.578934,-0.188776,fluid
3780,0.608934,5.99627,0.584041,-0.172328,fluid
3781,0.608934,6.02455,0.588681,-0.155742,fluid
3782,0.608934,6.05283,0.59285,-0.139032,fluid
3783,0.608934,6.08112,0.596545,-0.12221,fluid
3784,0.608934,6.1094,0.599762,-0.10529,fluid
3785,0.608934,6.13769,0.6025,-0.0882867,fluid
3786,0.608934,6.16597,0.604756,-0.0712124,fluid
3787,0.608934,6.19426,0.606528,-0.0540811,fluid
3788,0.608934,6.22254,0.607815,-0.0369066,fluid
3789,0.608934,6.25082,0.608615,-0.0197025,fluid
3790,0.608934,6.27911,0.608929,-0.00248267,fluid
3791,0.814362,0,0.814362,0,fluid
3792,0.814362,0.0282843,0.814036,0.0230306,fluid
3793,0.814362,0.0565685,0.813059,0.0460427,fluid
3794,0.814362,0.0848528,0.811432,0.069018,fluid
3795,0.814362,0.113137,0.809155,0.0919381,fluid
3796,0.814362,0.141421,0.806232,0.114785,fluid
3797,0.814362,0.169706,0.802663,0.137539,fluid
3798,0.814362,0.19799,0.798452,0.160184,fluid
3799,0.814362,0.226274,0.793603,0.182701,fluid
3800,0.814362,0.254558,0.788119,0.205071,fluid
3801,0.814362,0.282843,0.782004,0.227277,fluid
3802,0.814362,0.311127,0.775263,0.249302,fluid
3803,0.814362,0.339411,0.767903,0.271127,fluid
3804,0.814362,0.367696,0.759928,0.292735,fluid
3805,0.814362,0.39598,0.751346,0.314109,fluid
3806,0.814362,0.424264,0.742162,0.335232,fluid
3807,0.814362,0.452548,0.732385,0.356087,fluid
3808,0.814362,0.480833,0.722021,0.376657,fluid
3809,0.814362,0.509117,0.71108,0.396925,fluid
3810,0.814362,0.537401,0.699571,0.416876,fluid
3811,0.814362,0.565685,0.687502,0.436493,fluid
3812,0.814362,0.59397,0.674882,0.455762,fluid
3813,0.814362,0.622254,0.661723,0.474665,fluid
3814,0.814362,0.650538,0.648035,0.493189,fluid
3815,0.814362,0.678823,0.633828,0.511319,fluid
3816,0.814362,0.707107,0.619114,0.529039,fluid
3817,0.814362,0.735391,0.603905,0.546337,fluid
3818,0.814362,0.763675,0.588213,0.563197,fluid
3819,0.814362,0.79196,0.57205,0.579607,fluid
3820,0.814362,0.820244,0.55543,0.595553,fluid
3821,0.814362,0.848528,0.538365,0.611022,fluid
3822,0.814362,0.876812,0.52087,0.626003,fluid
3823,0.814362,0.905097,0.502958,0.640483,fluid
3824,0.814362,0.933381,0.484643,0.654451,fluid
3825,0.814362,0.961665,0.465941,0.667895,fluid
3826,0.814362,0.989949,0.446866,0.680805,fluid
3827,0.814362,1.01823,0.427434,0.69317,fluid
3828,0.814362,1.04652,0.40766,0.704981,fluid
3829,0.814362,1.0748,0.38756,0.716228,fluid
3830,0.814362,1.10309,0.367149,0.726902,fluid
3831,0.814362,1.13137,0.346445,0.736994,fluid
3832,0.814362,1.15966,0.325464,0.746497,fluid
3833,0.814362,1.18794,0.304223,0.755403,fluid
3834,0.814362,1.21622,0.282738,0.763704,fluid
3835,0.814362,1.24451,0.261027,0.771395,fluid
3836,0.814362,1.27279,0.239107,0.778468,fluid
3837,0.814362,1.30108,0.216996,0.784919,fluid
3838,0.814362,1.32936,0.194711,0.790742,fluid
3839,0.814362,1.35765,0.172271,0.795932,fluid
3840,0.814362,1.38593,0.149693,0.800485,fluid
3841,0.814362,1.41421,0.126995,0.804399,fluid
3842,0.814362,1.4425,0.104195,0.807668,fluid
3843,0.814362,1.47078,0.081312,0.810292,fluid
3844,0.814362,1.49907,0.058364,0.812268,fluid
3845,0.814362,1.52735,0.0353694,0.813593,fluid
3846,0.814362,1.55563,0.0123464,0.814268,fluid
3847,0.814362,1.58392,-0.0106864,0.814292,fluid
3848,0.814362,1.6122,-0.0337107,0.813664,fluid
3849,0.814362,1.64049,-0.0567081,0.812385,fluid
3850,0.814362,1.66877,-0.07966,0.810456,fluid
3851,0.814362,1.69706,-0.102548,0.807879,fluid
3852,0.814362,1.72534,-0.125354,0.804656,fluid
3853,0.814362,1.75362,-0.14806,0.800789,fluid
3854,0.814362,1.78191,-0.170648,0.796281,fluid
3855,0.814362,1.81019,-0.193099,0.791137,fluid
3856,0.814362,1.83848,-0.215395,0.78536,fluid
3857,0.814362,1.86676,-0.23752,0.778954,fluid
3858,0.814362,1.89505,-0.259454,0.771925,fluid
3859,0.814362,1.92333,-0.28118,0.764279,fluid
3860,0.814362,1.95161,-0.302682,0.756021,fluid
3861,0.814362,1.9799,-0.323942,0.747159,fluid
3862,0.814362,2.00818,-0.344942,0.737699,fluid
3863,0.814362,2.03647,-0.365667,0.727649,fluid
3864,0.814362,2.06475,-0.386099,0.717016,fluid
3865,0.814362,2.09304,-0.406222,0.705811,fluid
3866,0.814362,2.12132,-0.42602,0.69404,fluid
3867,0.814362,2.1496,-0.445478,0.681714,fluid
3868,0.814362,2.17789,-0.464579,0.668843,fluid
3869,0.814362,2.20617,-0.483308,0.655437,fluid
3870,0.814362,2.23446,-0.501651,0.641507,fluid
3871,0.814362,2.26274,-0.519592,0.627064,fluid
3872,0.814362,2.29103,-0.537118,0.612118,fluid
3873,0.814362,2.31931,-0.554214,0.596684,fluid
3874,0.814362,2.34759,-0.570867,0.580772,fluid
3875,0.814362,2.37588,-0.587063,0.564395,fluid
3876,0.814362,2.40416,-0.60279,0.547567,fluid
3877,0.814362,2.43245,-0.618034,0.5303,fluid
3878,0.814362,2.46073,-0.632784,0.51261,fluid
3879,0.814362,2.48902,-0.647028,0.494509,fluid
3880,0.814362,2.5173,-0.660754,0.476013,fluid
3881,0.814362,2.54558,-0.673952,0.457137,fluid
3882,0.814362,2.57387,-0.68661,0.437894,fluid
3883,0.814362,2.60215,-0.69872,0.418301,fluid
3884,0.814362,2.63044,-0.71027,0.398374,fluid
3885,0.814362,2.65872,-0.721252,0.378128,fluid
3886,0.814362,2.68701,-0.731657,0.357579,fluid
3887,0.814362,2.71529,-0.741477,0.336744,fluid
3888,0.814362,2.74357,-0.750704,0.31564,fluid
3889,0.814362,2.77186,-0.75933,0.294284,fluid
3890,0.814362,2.80014,-0.767349,0.272692,fluid
3891,0.814362,2.82843,-0.774754,0.250882,fluid
3892,0.814362,2.85671,-0.781539,0.228871,fluid
3893,0.814362,2.885,-0.787699,0.206677,fluid
3894,0.814362,2.91328,-0.793229,0.184318,fluid
3895,0.814362,2.94156,-0.798124,0.161811,fluid
3896,0.814362,2.96985,-0.802381,0.139175,fluid
3897,0.814362,2.99813,-0.805996,0.116428,fluid
3898,0.814362,3.02642,-0.808966,0.0935874,fluid
3899,0.814362,3.0547,-0.811289,0.070672,fluid
3900,0.814362,3.08299,-0.812963,0.0477,fluid
3901,0.814362,3.11127,-0.813987,0.02469,fluid
3902,0.814362,3.13955,-0.81436,0.00166011,fluid
3903,0.814362,3.16784,-0.814081,-0.0213711,fluid
3904,0.814362,3.19612,-0.813151,-0.0443851,fluid
3905,0.814362,3.22441,-0.811571,-0.0673637,fluid
3906,0.814362,3.25269,-0.809341,-0.0902884,fluid
3907,0.814362,3.28098,-0.806464,-0.113141,fluid
3908,0.814362,3.30926,-0.802942,-0.135903,fluid
3909,0.814362,3.33754,-0.798777,-0.158556,fluid
3910,0.814362,3.36583,-0.793974,-0.181082,fluid
3911,0.814362,3.39411,-0.788535,-0.203464,fluid
3912,0.814362,3.4224,-0.782465,-0.225683,fluid
3913,0.814362,3.45068,-0.77577,-0.247721,fluid
3914,0.814362,3.47897,-0.768454,-0.269561,fluid
3915,0.814362,3.50725,-0.760523,-0.291186,fluid
3916,0.814362,3.53553,-0.751984,-0.312577,fluid
3917,0.814362,3.56382,-0.742844,-0.333719,fluid
3918,0.814362,3.5921,-0.733109,-0.354593,fluid
3919,0.814362,3.62039,-0.722788,-0.375184,fluid
3920,0.814362,3.64867,-0.711888,-0.395475,fluid
3921,0.814362,3.67696,-0.700419,-0.415449,fluid
3922,0.814362,3.70524,-0.68839,-0.435091,fluid
3923,0.814362,3.73352,-0.67581,-0.454385,fluid
3924,0.814362,3.76181,-0.662689,-0.473316,fluid
3925,0.814362,3.79009,-0.649039,-0.491867,fluid
3926,0.814362,3.81838,-0.634869,-0.510026,fluid
3927,0.814362,3.84666,-0.620191,-0.527776,fluid
3928,0.814362,3.87495,-0.605017,-0.545104,fluid
3929,0.814362,3.90323,-0.58936,-0.561997,fluid
3930,0.814362,3.93151,-0.57323,-0.578439,fluid
3931,0.814362,3.9598,-0.556642,-0.594419,fluid
3932,0.814362,3.98808,-0.539609,-0.609923,fluid
3933,0.814362,4.01637,-0.522145,-0.62494,fluid
3934,0.814362,4.04465,-0.504262,-0.639456,fluid
3935,0.814362,4.07294,-0.485976,-0.653462,fluid
3936,0.814362,4.10122,-0.467302,-0.666944,fluid
3937,0.814362,4.1295,-0.448253,-0.679893,fluid
3938,0.814362,4.15779,-0.428846,-0.692297,fluid
3939,0.814362,4.18607,-0.409096,-0.704149,fluid
3940,0.814362,4.21436,-0.389019,-0.715436,fluid
3941,0.814362,4.24264,-0.36863,-0.726152,fluid
3942,0.814362,4.27092,-0.347947,-0.736286,fluid
3943,0.814362,4.29921,-0.326985,-0.745832,fluid
3944,0.814362,4.32749,-0.305762,-0.754781,fluid
3945,0.814362,4.35578,-0.284294,-0.763126,fluid
3946,0.814362,4.38406,-0.262599,-0.770861,fluid
3947,0.814362,4.41235,-0.240694,-0.777979,fluid
3948,0.814362,4.44063,-0.218596,-0.784475,fluid
3949,0.814362,4.46891,-0.196323,-0.790343,fluid
