dr0,0.00141421
r0,0.05
R,2
R/r0,40
Nr,300
Ntheta,222.144
Nboundary,223
Nfluid,66900
Nparticles,67123
Apolar,0.00848491
Bpolar,0.165968

ID,r,theta,x,y,Type
65090,1.84443,5.572,1.39732,-1.20392,fluid
65091,1.84443,5.60029,1.43081,-1.16392,fluid
65092,1.84443,5.62857,1.46315,-1.12299,fluid
65093,1.84443,5.65685,1.49433,-1.08116,fluid
65094,1.84443,5.68514,1.52431,-1.03847,fluid
65095,1.84443,5.71342,1.55306,-0.994945,fluid
65096,1.84443,5.74171,1.58058,-0.950626,fluid
65097,1.84443,5.76999,1.60683,-0.905546,fluid
65098,1.84443,5.79828,1.6318,-0.859742,fluid
65099,1.84443,5.82656,1.65546,-0.81325,fluid
65100,1.84443,5.85484,1.6778,-0.766107,fluid
65101,1.84443,5.88313,1.69879,-0.718352,fluid
65102,1.84443,5.91141,1.71843,-0.670022,fluid
65103,1.84443,5.9397,1.73669,-0.621156,fluid
65104,1.84443,5.96798,1.75356,-0.571793,fluid
65105,1.84443,5.99627,1.76903,-0.521973,fluid
65106,1.84443,6.02455,1.78309,-0.471735,fluid
65107,1.84443,6.05283,1.79571,-0.42112,fluid
65108,1.84443,6.08112,1.8069,-0.370168,fluid
65109,1.84443,6.1094,1.81665,-0.318919,fluid
65110,1.84443,6.13769,1.82494,-0.267416,fluid
65111,1.84443,6.16597,1.83178,-0.215699,fluid
65112,1.84443,6.19426,1.83714,-0.163809,fluid
65113,1.84443,6.22254,1.84104,-0.111788,fluid
65114,1.84443,6.25082,1.84347,-0.0596779,fluid
65115,1.84443,6.27911,1.84442,-0.00751989,fluid
65116,1.86114,0,1.86114,0,fluid
65117,1.86114,0.0282843,1.86039,0.0526339,fluid
65118,1.86114,0.0565685,1.85816,0.105226,fluid
65119,1.86114,0.0848528,1.85444,0.157733,fluid
65120,1.86114,0.113137,1.84924,0.210115,fluid
65121,1.86114,0.141421,1.84256,0.262328,fluid
65122,1.86114,0.169706,1.8344,0.314331,fluid
65123,1.86114,0.19799,1.82478,0.366083,fluid
65124,1.86114,0.226274,1.81369,0.417543,fluid
65125,1.86114,0.254558,1.80116,0.468668,fluid
65126,1.86114,0.282843,1.78719,0.519418,fluid
65127,1.86114,0.311127,1.77178,0.569753,fluid
65128,1.86114,0.339411,1.75496,0.619632,fluid
65129,1.86114,0.367696,1.73673,0.669015,fluid
65130,1.86114,0.39598,1.71712,0.717863,fluid
65131,1.86114,0.424264,1.69613,0.766137,fluid
65132,1.86114,0.452548,1.67379,0.813798,fluid
65133,1.86114,0.480833,1.6501,0.860808,fluid
65134,1.86114,0.509117,1.6251,0.907129,fluid
65135,1.86114,0.537401,1.59879,0.952725,fluid
65136,1.86114,0.565685,1.57121,0.997559,fluid
65137,1.86114,0.59397,1.54237,1.04159,fluid
65138,1.86114,0.622254,1.5123,1.0848,fluid
65139,1.86114,0.650538,1.48101,1.12713,fluid
65140,1.86114,0.678823,1.44855,1.16856,fluid
65141,1.86114,0.707107,1.41492,1.20906,fluid
65142,1.86114,0.735391,1.38016,1.24859,fluid
65143,1.86114,0.763675,1.3443,1.28713,fluid
65144,1.86114,0.79196,1.30736,1.32463,fluid
65145,1.86114,0.820244,1.26937,1.36107,fluid
65146,1.86114,0.848528,1.23038,1.39643,fluid
65147,1.86114,0.876812,1.19039,1.43066,fluid
65148,1.86114,0.905097,1.14946,1.46376,fluid
65149,1.86114,0.933381,1.1076,1.49568,fluid
65150,1.86114,0.961665,1.06486,1.5264,fluid
65151,1.86114,0.989949,1.02126,1.55591,fluid
65152,1.86114,1.01823,0.976855,1.58417,fluid
65153,1.86114,1.04652,0.931663,1.61116,fluid
65154,1.86114,1.0748,0.885726,1.63686,fluid
65155,1.86114,1.10309,0.83908,1.66126,fluid
65156,1.86114,1.13137,0.791764,1.68432,fluid
65157,1.86114,1.15966,0.743814,1.70604,fluid
65158,1.86114,1.18794,0.695268,1.72639,fluid
65159,1.86114,1.21622,0.646167,1.74536,fluid
65160,1.86114,1.24451,0.596549,1.76294,fluid
65161,1.86114,1.27279,0.546453,1.77911,fluid
65162,1.86114,1.30108,0.495921,1.79385,fluid
65163,1.86114,1.32936,0.444992,1.80716,fluid
65164,1.86114,1.35765,0.393706,1.81902,fluid
65165,1.86114,1.38593,0.342106,1.82942,fluid
65166,1.86114,1.41421,0.290232,1.83837,fluid
65167,1.86114,1.4425,0.238126,1.84584,fluid
65168,1.86114,1.47078,0.18583,1.85184,fluid
65169,1.86114,1.49907,0.133385,1.85635,fluid
65170,1.86114,1.52735,0.0808329,1.85938,fluid
65171,1.86114,1.55563,0.0282164,1.86092,fluid
65172,1.86114,1.58392,-0.0244227,1.86098,fluid
65173,1.86114,1.6122,-0.0770423,1.85954,fluid
65174,1.86114,1.64049,-0.1296,1.85662,fluid
65175,1.86114,1.66877,-0.182054,1.85221,fluid
65176,1.86114,1.69706,-0.234363,1.84632,fluid
65177,1.86114,1.72534,-0.286484,1.83895,fluid
65178,1.86114,1.75362,-0.338376,1.83012,fluid
65179,1.86114,1.78191,-0.389997,1.81982,fluid
65180,1.86114,1.81019,-0.441307,1.80806,fluid
65181,1.86114,1.83848,-0.492263,1.79485,fluid
65182,1.86114,1.86676,-0.542826,1.78022,fluid
65183,1.86114,1.89505,-0.592954,1.76415,fluid
65184,1.86114,1.92333,-0.642608,1.74668,fluid
65185,1.86114,1.95161,-0.691748,1.72781,fluid
65186,1.86114,1.9799,-0.740334,1.70755,fluid
65187,1.86114,2.00818,-0.788328,1.68593,fluid
65188,1.86114,2.03647,-0.835692,1.66296,fluid
65189,1.86114,2.06475,-0.882387,1.63866,fluid
65190,1.86114,2.09304,-0.928377,1.61305,fluid
65191,1.86114,2.12132,-0.973623,1.58615,fluid
65192,1.86114,2.1496,-1.01809,1.55799,fluid
65193,1.86114,2.17789,-1.06174,1.52857,fluid
65194,1.86114,2.20617,-1.10455,1.49793,fluid
65195,1.86114,2.23446,-1.14647,1.4661,fluid
65196,1.86114,2.26274,-1.18747,1.43309,fluid
65197,1.86114,2.29103,-1.22753,1.39893,fluid
65198,1.86114,2.31931,-1.2666,1.36366,fluid
65199,1.86114,2.34759,-1.30466,1.32729,fluid
65200,1.86114,2.37588,-1.34167,1.28986,fluid
65201,1.86114,2.40416,-1.37761,1.2514,fluid
65202,1.86114,2.43245,-1.41245,1.21194,fluid
65203,1.86114,2.46073,-1.44616,1.17151,fluid
65204,1.86114,2.48902,-1.47871,1.13015,fluid
65205,1.86114,2.5173,-1.51008,1.08788,fluid
65206,1.86114,2.54558,-1.54024,1.04474,fluid
65207,1.86114,2.57387,-1.56917,1.00076,fluid
65208,1.86114,2.60215,-1.59685,0.955982,fluid
65209,1.86114,2.63044,-1.62325,0.91044,fluid
65210,1.86114,2.65872,-1.64834,0.86417,fluid
65211,1.86114,2.68701,-1.67212,0.817208,fluid
65212,1.86114,2.71529,-1.69457,0.769593,fluid
65213,1.86114,2.74357,-1.71565,0.721362,fluid
65214,1.86114,2.77186,-1.73537,0.672554,fluid
65215,1.86114,2.80014,-1.75369,0.623208,fluid
65216,1.86114,2.82843,-1.77062,0.573363,fluid
65217,1.86114,2.85671,-1.78612,0.52306,fluid
65218,1.86114,2.885,-1.8002,0.472338,fluid
65219,1.86114,2.91328,-1.81284,0.421239,fluid
65220,1.86114,2.94156,-1.82403,0.369803,fluid
65221,1.86114,2.96985,-1.83376,0.31807,fluid
65222,1.86114,2.99813,-1.84202,0.266083,fluid
65223,1.86114,3.02642,-1.84881,0.213884,fluid
65224,1.86114,3.0547,-1.85411,0.161513,fluid
65225,1.86114,3.08299,-1.85794,0.109013,fluid
65226,1.86114,3.11127,-1.86028,0.0564262,fluid
65227,1.86114,3.13955,-1.86113,0.00379401,fluid
65228,1.86114,3.16784,-1.86049,-0.0488413,fluid
65229,1.86114,3.19612,-1.85837,-0.101437,fluid
65230,1.86114,3.22441,-1.85476,-0.153952,fluid
65231,1.86114,3.25269,-1.84966,-0.206344,fluid
65232,1.86114,3.28098,-1.84309,-0.258571,fluid
65233,1.86114,3.30926,-1.83504,-0.310591,fluid
65234,1.86114,3.33754,-1.82552,-0.362363,fluid
65235,1.86114,3.36583,-1.81454,-0.413844,fluid
65236,1.86114,3.39411,-1.80211,-0.464995,fluid
65237,1.86114,3.4224,-1.78824,-0.515774,fluid
65238,1.86114,3.45068,-1.77294,-0.56614,fluid
65239,1.86114,3.47897,-1.75622,-0.616053,fluid
65240,1.86114,3.50725,-1.73809,-0.665473,fluid
65241,1.86114,3.53553,-1.71858,-0.714361,fluid
65242,1.86114,3.56382,-1.69769,-0.762678,fluid
65243,1.86114,3.5921,-1.67544,-0.810384,fluid
65244,1.86114,3.62039,-1.65185,-0.857442,fluid
65245,1.86114,3.64867,-1.62694,-0.903815,fluid
65246,1.86114,3.67696,-1.60073,-0.949464,fluid
65247,1.86114,3.70524,-1.57324,-0.994354,fluid
65248,1.86114,3.73352,-1.54449,-1.03845,fluid
65249,1.86114,3.76181,-1.51451,-1.08171,fluid
65250,1.86114,3.79009,-1.48331,-1.12411,fluid
65251,1.86114,3.81838,-1.45092,-1.16561,fluid
65252,1.86114,3.84666,-1.41738,-1.20618,fluid
65253,1.86114,3.87495,-1.3827,-1.24578,fluid
65254,1.86114,3.90323,-1.34692,-1.28438,fluid
65255,1.86114,3.93151,-1.31006,-1.32196,fluid
65256,1.86114,3.9598,-1.27215,-1.35848,fluid
65257,1.86114,3.98808,-1.23322,-1.39391,fluid
65258,1.86114,4.01637,-1.19331,-1.42823,fluid
65259,1.86114,4.04465,-1.15244,-1.46141,fluid
65260,1.86114,4.07294,-1.11065,-1.49342,fluid
65261,1.86114,4.10122,-1.06797,-1.52423,fluid
65262,1.86114,4.1295,-1.02443,-1.55382,fluid
65263,1.86114,4.15779,-0.980082,-1.58217,fluid
65264,1.86114,4.18607,-0.934945,-1.60926,fluid
65265,1.86114,4.21436,-0.889061,-1.63505,fluid
65266,1.86114,4.24264,-0.842465,-1.65954,fluid
65267,1.86114,4.27092,-0.795196,-1.6827,fluid
65268,1.86114,4.29921,-0.74729,-1.70452,fluid
65269,1.86114,4.32749,-0.698786,-1.72497,fluid
65270,1.86114,4.35578,-0.649724,-1.74404,fluid
65271,1.86114,4.38406,-0.600141,-1.76172,fluid
65272,1.86114,4.41235,-0.550079,-1.77799,fluid
65273,1.86114,4.44063,-0.499577,-1.79283,fluid
65274,1.86114,4.46891,-0.448675,-1.80624,fluid
65275,1.86114,4.4972,-0.397414,-1.81821,fluid
65276,1.86114,4.52548,-0.345835,-1.82872,fluid
65277,1.86114,4.55377,-0.293979,-1.83777,fluid
65278,1.86114,4.58205,-0.241889,-1.84535,fluid
65279,1.86114,4.61034,-0.189605,-1.85145,fluid
65280,1.86114,4.63862,-0.137169,-1.85607,fluid
65281,1.86114,4.6669,-0.0846231,-1.85921,fluid
65282,1.86114,4.69519,-0.0320099,-1.86086,fluid
65283,1.86114,4.72347,0.020629,-1.86102,fluid
65284,1.86114,4.75176,0.0732514,-1.85969,fluid
65285,1.86114,4.78004,0.125815,-1.85688,fluid
65286,1.86114,4.80833,0.178278,-1.85258,fluid
65287,1.86114,4.83661,0.230599,-1.84679,fluid
65288,1.86114,4.86489,0.282735,-1.83953,fluid
65289,1.86114,4.89318,0.334645,-1.8308,fluid
65290,1.86114,4.92146,0.386287,-1.82061,fluid
65291,1.86114,4.94975,0.43762,-1.80895,fluid
65292,1.86114,4.97803,0.488603,-1.79585,fluid
65293,1.86114,5.00632,0.539195,-1.78132,fluid
65294,1.86114,5.0346,0.589356,-1.76536,fluid
65295,1.86114,5.06288,0.639046,-1.74798,fluid
65296,1.86114,5.09117,0.688224,-1.72921,fluid
65297,1.86114,5.11945,0.736852,-1.70906,fluid
65298,1.86114,5.14774,0.78489,-1.68754,fluid
65299,1.86114,5.17602,0.8323,-1.66466,fluid
65300,1.86114,5.20431,0.879045,-1.64046,fluid
65301,1.86114,5.23259,0.925086,-1.61494,fluid
65302,1.86114,5.26087,0.970388,-1.58814,fluid
65303,1.86114,5.28916,1.01491,-1.56006,fluid
65304,1.86114,5.31744,1.05863,-1.53073,fluid
65305,1.86114,5.34573,1.10149,-1.50018,fluid
65306,1.86114,5.37401,1.14348,-1.46843,fluid
65307,1.86114,5.4023,1.18455,-1.4355,fluid
65308,1.86114,5.43058,1.22467,-1.40143,fluid
65309,1.86114,5.45886,1.26381,-1.36624,fluid
65310,1.86114,5.48715,1.30195,-1.32995,fluid
65311,1.86114,5.51543,1.33904,-1.2926,fluid
65312,1.86114,5.54372,1.37506,-1.25421,fluid
65313,1.86114,5.572,1.40998,-1.21482,fluid
65314,1.86114,5.60029,1.44377,-1.17446,fluid
65315,1.86114,5.62857,1.47641,-1.13316,fluid
65316,1.86114,5.65685,1.50786,-1.09095,fluid
65317,1.86114,5.68514,1.53811,-1.04787,fluid
65318,1.86114,5.71342,1.56713,-1.00396,fluid
65319,1.86114,5.74171,1.5949,-0.959236,fluid
65320,1.86114,5.76999,1.62139,-0.913748,fluid
65321,1.86114,5.79828,1.64658,-0.867528,fluid
65322,1.86114,5.82656,1.67045,-0.820615,fluid
65323,1.86114,5.85484,1.69299,-0.773046,fluid
65324,1.86114,5.88313,1.71418,-0.724858,fluid
65325,1.86114,5.91141,1.73399,-0.67609,fluid
65326,1.86114,5.9397,1.75242,-0.626782,fluid
65327,1.86114,5.96798,1.76944,-0.576972,fluid
65328,1.86114,5.99627,1.78505,-0.5267,fluid
65329,1.86114,6.02455,1.79923,-0.476007,fluid
65330,1.86114,6.05283,1.81198,-0.424934,fluid
65331,1.86114,6.08112,1.82327,-0.37352,fluid
65332,1.86114,6.1094,1.8331,-0.321808,fluid
65333,1.86114,6.13769,1.84147,-0.269838,fluid
65334,1.86114,6.16597,1.84837,-0.217652,fluid
65335,1.86114,6.19426,1.85378,-0.165293,fluid
65336,1.86114,6.22254,1.85771,-0.112801,fluid
65337,1.86114,6.25082,1.86016,-0.0602184,fluid
65338,1.86114,6.27911,1.86112,-0.007588,fluid
65339,1.87798,0,1.87798,0,fluid
65340,1.87798,0.0282843,1.87723,0.0531103,fluid
65341,1.87798,0.0565685,1.87498,0.106178,fluid
65342,1.87798,0.0848528,1.87123,0.159161,fluid
65343,1.87798,0.113137,1.86598,0.212017,fluid
65344,1.87798,0.141421,1.85923,0.264702,fluid
65345,1.87798,0.169706,1.851,0.317177,fluid
65346,1.87798,0.19799,1.84129,0.369397,fluid
65347,1.87798,0.226274,1.83011,0.421322,fluid
65348,1.87798,0.254558,1.81746,0.47291,fluid
65349,1.87798,0.282843,1.80336,0.52412,fluid
65350,1.87798,0.311127,1.78782,0.57491,fluid
65351,1.87798,0.339411,1.77085,0.625241,fluid
65352,1.87798,0.367696,1.75246,0.675071,fluid
65353,1.87798,0.39598,1.73266,0.724361,fluid
65354,1.87798,0.424264,1.71148,0.773072,fluid
65355,1.87798,0.452548,1.68894,0.821164,fluid
65356,1.87798,0.480833,1.66504,0.8686,fluid
65357,1.87798,0.509117,1.63981,0.915341,fluid
65358,1.87798,0.537401,1.61327,0.961349,fluid
65359,1.87798,0.565685,1.58543,1.00659,fluid
65360,1.87798,0.59397,1.55633,1.05102,fluid
65361,1.87798,0.622254,1.52599,1.09462,fluid
65362,1.87798,0.650538,1.49442,1.13733,fluid
65363,1.87798,0.678823,1.46166,1.17914,fluid
65364,1.87798,0.707107,1.42773,1.22001,fluid
65365,1.87798,0.735391,1.39265,1.2599,fluid
65366,1.87798,0.763675,1.35647,1.29878,fluid
65367,1.87798,0.79196,1.31919,1.33662,fluid
65368,1.87798,0.820244,1.28086,1.37339,fluid
65369,1.87798,0.848528,1.24151,1.40907,fluid
65370,1.87798,0.876812,1.20117,1.44361,fluid
65371,1.87798,0.905097,1.15986,1.47701,fluid
65372,1.87798,0.933381,1.11763,1.50922,fluid
65373,1.87798,0.961665,1.0745,1.54022,fluid
65374,1.87798,0.989949,1.03051,1.56999,fluid
65375,1.87798,1.01823,0.985697,1.59851,fluid
65376,1.87798,1.04652,0.940096,1.62574,fluid
65377,1.87798,1.0748,0.893744,1.65168,fluid
65378,1.87798,1.10309,0.846676,1.67629,fluid
65379,1.87798,1.13137,0.798931,1.69957,fluid
65380,1.87798,1.15966,0.750547,1.72148,fluid
65381,1.87798,1.18794,0.701562,1.74202,fluid
65382,1.87798,1.21622,0.652016,1.76116,fluid
65383,1.87798,1.24451,0.601949,1.7789,fluid
65384,1.87798,1.27279,0.5514,1.79521,fluid
65385,1.87798,1.30108,0.50041,1.81009,fluid
65386,1.87798,1.32936,0.44902,1.82351,fluid
65387,1.87798,1.35765,0.39727,1.83548,fluid
65388,1.87798,1.38593,0.345203,1.84598,fluid
65389,1.87798,1.41421,0.29286,1.85501,fluid
65390,1.87798,1.4425,0.240282,1.86255,fluid
65391,1.87798,1.47078,0.187512,1.8686,fluid
65392,1.87798,1.49907,0.134592,1.87315,fluid
65393,1.87798,1.52735,0.0815646,1.87621,fluid
65394,1.87798,1.55563,0.0284718,1.87777,fluid
65395,1.87798,1.58392,-0.0246438,1.87782,fluid
65396,1.87798,1.6122,-0.0777397,1.87637,fluid
65397,1.87798,1.64049,-0.130773,1.87342,fluid
65398,1.87798,1.66877,-0.183702,1.86898,fluid
65399,1.87798,1.69706,-0.236485,1.86303,fluid
65400,1.87798,1.72534,-0.289077,1.8556,fluid
65401,1.87798,1.75362,-0.341439,1.84668,fluid
65402,1.87798,1.78191,-0.393528,1.83629,fluid
65403,1.87798,1.81019,-0.445301,1.82442,fluid
65404,1.87798,1.83848,-0.496719,1.8111,fluid
65405,1.87798,1.86676,-0.547739,1.79633,fluid
65406,1.87798,1.89505,-0.598321,1.78012,fluid
65407,1.87798,1.92333,-0.648425,1.76249,fluid
65408,1.87798,1.95161,-0.698009,1.74345,fluid
65409,1.87798,1.9799,-0.747036,1.72301,fluid
65410,1.87798,2.00818,-0.795464,1.70119,fluid
65411,1.87798,2.03647,-0.843257,1.67802,fluid
65412,1.87798,2.06475,-0.890375,1.6535,fluid
65413,1.87798,2.09304,-0.93678,1.62766,fluid
65414,1.87798,2.12132,-0.982436,1.60051,fluid
65415,1.87798,2.1496,-1.02731,1.57209,fluid
65416,1.87798,2.17789,-1.07136,1.54241,fluid
65417,1.87798,2.20617,-1.11455,1.51149,fluid
65418,1.87798,2.23446,-1.15685,1.47937,fluid
65419,1.87798,2.26274,-1.19822,1.44606,fluid
65420,1.87798,2.29103,-1.23864,1.41159,fluid
65421,1.87798,2.31931,-1.27806,1.376,fluid
65422,1.87798,2.34759,-1.31647,1.33931,fluid
65423,1.87798,2.37588,-1.35381,1.30154,fluid
65424,1.87798,2.40416,-1.39008,1.26273,fluid
65425,1.87798,2.43245,-1.42524,1.22291,fluid
65426,1.87798,2.46073,-1.45925,1.18212,fluid
65427,1.87798,2.48902,-1.4921,1.14038,fluid
65428,1.87798,2.5173,-1.52375,1.09772,fluid
65429,1.87798,2.54558,-1.55419,1.05419,fluid
65430,1.87798,2.57387,-1.58338,1.00982,fluid
65431,1.87798,2.60215,-1.6113,0.964636,fluid
65432,1.87798,2.63044,-1.63794,0.918682,fluid
65433,1.87798,2.65872,-1.66326,0.871992,fluid
65434,1.87798,2.68701,-1.68726,0.824606,fluid
65435,1.87798,2.71529,-1.7099,0.776559,fluid
65436,1.87798,2.74357,-1.73118,0.727892,fluid
65437,1.87798,2.77186,-1.75108,0.678642,fluid
65438,1.87798,2.80014,-1.76957,0.628849,fluid
65439,1.87798,2.82843,-1.78664,0.578553,fluid
65440,1.87798,2.85671,-1.80229,0.527795,fluid
65441,1.87798,2.885,-1.8165,0.476614,fluid
65442,1.87798,2.91328,-1.82925,0.425052,fluid
65443,1.87798,2.94156,-1.84054,0.37315,fluid
65444,1.87798,2.96985,-1.85035,0.320949,fluid
65445,1.87798,2.99813,-1.85869,0.268492,fluid
65446,1.87798,3.02642,-1.86554,0.21582,fluid
65447,1.87798,3.0547,-1.8709,0.162975,fluid
65448,1.87798,3.08299,-1.87476,0.11,fluid
65449,1.87798,3.11127,-1.87712,0.056937,fluid
65450,1.87798,3.13955,-1.87798,0.00382835,fluid
65451,1.87798,3.16784,-1.87734,-0.0492834,fluid
65452,1.87798,3.19612,-1.87519,-0.102356,fluid
65453,1.87798,3.22441,-1.87155,-0.155346,fluid
65454,1.87798,3.25269,-1.8664,-0.208212,fluid
65455,1.87798,3.28098,-1.85977,-0.260912,fluid
65456,1.87798,3.30926,-1.85165,-0.313403,fluid
65457,1.87798,3.33754,-1.84204,-0.365643,fluid
65458,1.87798,3.36583,-1.83097,-0.41759,fluid
65459,1.87798,3.39411,-1.81842,-0.469204,fluid
65460,1.87798,3.4224,-1.80443,-0.520442,fluid
65461,1.87798,3.45068,-1.78899,-0.571264,fluid
65462,1.87798,3.47897,-1.77212,-0.621629,fluid
65463,1.87798,3.50725,-1.75383,-0.671497,fluid
65464,1.87798,3.53553,-1.73414,-0.720828,fluid
65465,1.87798,3.56382,-1.71306,-0.769581,fluid
65466,1.87798,3.5921,-1.69061,-0.81772,fluid
65467,1.87798,3.62039,-1.66681,-0.865204,fluid
65468,1.87798,3.64867,-1.64167,-0.911996,fluid
65469,1.87798,3.67696,-1.61522,-0.958058,fluid
65470,1.87798,3.70524,-1.58748,-1.00335,fluid
65471,1.87798,3.73352,-1.55847,-1.04785,fluid
65472,1.87798,3.76181,-1.52821,-1.0915,fluid
65473,1.87798,3.79009,-1.49674,-1.13429,fluid
65474,1.87798,3.81838,-1.46406,-1.17616,fluid
65475,1.87798,3.84666,-1.43021,-1.21709,fluid
65476,1.87798,3.87495,-1.39522,-1.25705,fluid
65477,1.87798,3.90323,-1.35911,-1.29601,fluid
65478,1.87798,3.93151,-1.32191,-1.33393,fluid
65479,1.87798,3.9598,-1.28366,-1.37078,fluid
65480,1.87798,3.98808,-1.24438,-1.40653,fluid
65481,1.87798,4.01637,-1.20411,-1.44116,fluid
65482,1.87798,4.04465,-1.16287,-1.47464,fluid
65483,1.87798,4.07294,-1.1207,-1.50693,fluid
65484,1.87798,4.10122,-1.07763,-1.53803,fluid
65485,1.87798,4.1295,-1.03371,-1.56789,fluid
65486,1.87798,4.15779,-0.988954,-1.59649,fluid
65487,1.87798,4.18607,-0.943409,-1.62382,fluid
65488,1.87798,4.21436,-0.897109,-1.64985,fluid
65489,1.87798,4.24264,-0.850091,-1.67456,fluid
65490,1.87798,4.27092,-0.802394,-1.69794,fluid
65491,1.87798,4.29921,-0.754054,-1.71995,fluid
65492,1.87798,4.32749,-0.705112,-1.74059,fluid
65493,1.87798,4.35578,-0.655605,-1.75983,fluid
65494,1.87798,4.38406,-0.605574,-1.77767,fluid
65495,1.87798,4.41235,-0.555058,-1.79408,fluid
65496,1.87798,4.44063,-0.504099,-1.80906,fluid
65497,1.87798,4.46891,-0.452736,-1.82259,fluid
65498,1.87798,4.4972,-0.401011,-1.83467,fluid
65499,1.87798,4.52548,-0.348965,-1.84528,fluid
65500,1.87798,4.55377,-0.29664,-1.85441,fluid
65501,1.87798,4.58205,-0.244078,-1.86205,fluid
65502,1.87798,4.61034,-0.191321,-1.86821,fluid
65503,1.87798,4.63862,-0.13841,-1.87288,fluid
65504,1.87798,4.6669,-0.0853891,-1.87604,fluid
65505,1.87798,4.69519,-0.0322996,-1.87771,fluid
65506,1.87798,4.72347,0.0208157,-1.87787,fluid
65507,1.87798,4.75176,0.0739144,-1.87653,fluid
65508,1.87798,4.78004,0.126954,-1.87369,fluid
65509,1.87798,4.80833,0.179892,-1.86935,fluid
65510,1.87798,4.83661,0.232686,-1.86351,fluid
65511,1.87798,4.86489,0.285294,-1.85619,fluid
65512,1.87798,4.89318,0.337674,-1.84738,fluid
65513,1.87798,4.92146,0.389784,-1.83709,fluid
65514,1.87798,4.94975,0.441581,-1.82533,fluid
65515,1.87798,4.97803,0.493026,-1.81211,fluid
65516,1.87798,5.00632,0.544076,-1.79744,fluid
65517,1.87798,5.0346,0.594691,-1.78134,fluid
65518,1.87798,5.06288,0.64483,-1.76381,fluid
65519,1.87798,5.09117,0.694454,-1.74486,fluid
65520,1.87798,5.11945,0.743522,-1.72453,fluid
65521,1.87798,5.14774,0.791995,-1.70281,fluid
65522,1.87798,5.17602,0.839834,-1.67973,fluid
65523,1.87798,5.20431,0.887002,-1.65531,fluid
65524,1.87798,5.23259,0.93346,-1.62956,fluid
65525,1.87798,5.26087,0.979172,-1.60251,fluid
65526,1.87798,5.28916,1.0241,-1.57418,fluid
65527,1.87798,5.31744,1.06821,-1.54459,fluid
65528,1.87798,5.34573,1.11146,-1.51376,fluid
65529,1.87798,5.37401,1.15383,-1.48172,fluid
65530,1.87798,5.4023,1.19527,-1.4485,fluid
65531,1.87798,5.43058,1.23576,-1.41412,fluid
65532,1.87798,5.45886,1.27525,-1.3786,fluid
65533,1.87798,5.48715,1.31373,-1.34199,fluid
65534,1.87798,5.51543,1.35116,-1.3043,fluid
65535,1.87798,5.54372,1.3875,-1.26556,fluid
65536,1.87798,5.572,1.42274,-1.22582,fluid
65537,1.87798,5.60029,1.45684,-1.18509,fluid
65538,1.87798,5.62857,1.48977,-1.14342,fluid
65539,1.87798,5.65685,1.52151,-1.10083,fluid
65540,1.87798,5.68514,1.55203,-1.05736,fluid
65541,1.87798,5.71342,1.58132,-1.01304,fluid
65542,1.87798,5.74171,1.60933,-0.967919,fluid
65543,1.87798,5.76999,1.63606,-0.922019,fluid
65544,1.87798,5.79828,1.66148,-0.875381,fluid
65545,1.87798,5.82656,1.68558,-0.828044,fluid
65546,1.87798,5.85484,1.70832,-0.780043,fluid
65547,1.87798,5.88313,1.7297,-0.731419,fluid
65548,1.87798,5.91141,1.74969,-0.68221,fluid
65549,1.87798,5.9397,1.76828,-0.632455,fluid
65550,1.87798,5.96798,1.78546,-0.582194,fluid
65551,1.87798,5.99627,1.80121,-0.531468,fluid
65552,1.87798,6.02455,1.81552,-0.480316,fluid
65553,1.87798,6.05283,1.82838,-0.42878,fluid
65554,1.87798,6.08112,1.83977,-0.376901,fluid
65555,1.87798,6.1094,1.8497,-0.324721,fluid
65556,1.87798,6.13769,1.85814,-0.272281,fluid
65557,1.87798,6.16597,1.8651,-0.219622,fluid
65558,1.87798,6.19426,1.87056,-0.166789,fluid
65559,1.87798,6.22254,1.87453,-0.113822,fluid
65560,1.87798,6.25082,1.877,-0.0607635,fluid
65561,1.87798,6.27911,1.87797,-0.00765668,fluid
65562,1.89497,0,1.89497,0,fluid
65563,1.89497,0.0282843,1.89422,0.0535908,fluid
65564,1.89497,0.0565685,1.89194,0.107139,fluid
65565,1.89497,0.0848528,1.88816,0.160601,fluid
65566,1.89497,0.113137,1.88286,0.213935,fluid
65567,1.89497,0.141421,1.87606,0.267097,fluid
65568,1.89497,0.169706,1.86775,0.320046,fluid
65569,1.89497,0.19799,1.85795,0.372739,fluid
65570,1.89497,0.226274,1.84667,0.425134,fluid
65571,1.89497,0.254558,1.83391,0.477189,fluid
65572,1.89497,0.282843,1.81968,0.528862,fluid
65573,1.89497,0.311127,1.80399,0.580111,fluid
65574,1.89497,0.339411,1.78687,0.630897,fluid
65575,1.89497,0.367696,1.76831,0.681178,fluid
65576,1.89497,0.39598,1.74834,0.730915,fluid
65577,1.89497,0.424264,1.72697,0.780066,fluid
65578,1.89497,0.452548,1.70422,0.828594,fluid
65579,1.89497,0.480833,1.6801,0.876458,fluid
65580,1.89497,0.509117,1.65464,0.923622,fluid
65581,1.89497,0.537401,1.62786,0.970047,fluid
65582,1.89497,0.565685,1.59978,1.0157,fluid
65583,1.89497,0.59397,1.57041,1.06053,fluid
65584,1.89497,0.622254,1.53979,1.10452,fluid
65585,1.89497,0.650538,1.50794,1.14762,fluid
