h/dr :,1.8
h/dz :,1.8
L2normPGauss,L2normPCubic,L2normPWedn,L2normdrhodtGauss,L2normdrhodtCubic,L2normdrhodtWedn
0.104177,0.0907378,0.0849207,14.7339,13.4588,12.9303

r,z,,PGauss,PCubic,PWedn,,dPGaussR,dPGaussZ,,dPCubicR,dPCubicZ,,dPWednR,dPWednZ,,drhodtGauss,drhodtCubic,drhodtWedn
1.4,2.3,,1,1.0008,1.00212,,-9.12395e-16,6.21948e-15,,-1.45717e-15,8.85403e-15,,1.71738e-16,9.10383e-15,,-100,-99.3769,-99.5348
1.4,2.4,,1,1.0008,1.00212,,-7.44127e-16,4.01533e-15,,-1.85962e-15,6.55725e-15,,-5.6205e-16,9.60603e-15,,-100,-99.3769,-99.5348
1.4,2.5,,1,1.0008,1.00212,,-8.4768e-16,-4.15087e-15,,-1.83187e-15,-6.47399e-15,,-2.25514e-17,-9.69624e-15,,-100,-99.3769,-99.5348
1.4,2.6,,1,1.0008,1.00212,,-1.09563e-15,-6.03055e-15,,-1.8735e-15,-8.99281e-15,,2.68882e-16,-8.97199e-15,,-100,-99.3769,-99.5348
1.4,2.7,,1,1.0008,1.00212,,-1.04546e-15,7.1953e-17,,-1.65146e-15,8.32667e-17,,2.68882e-16,-2.28983e-16,,-100,-99.3769,-99.5348
1.4,2.8,,1,1.0008,1.00212,,-9.12395e-16,5.9332e-15,,-1.45717e-15,8.85403e-15,,1.71738e-16,9.10383e-15,,-100,-99.3769,-99.5348
1.4,2.9,,1,1.0008,1.00212,,-7.44127e-16,4.01533e-15,,-1.85962e-15,6.55725e-15,,-5.6205e-16,9.60603e-15,,-100,-99.3769,-99.5348
1.4,3,,1,1.0008,1.00212,,-8.4768e-16,-4.15087e-15,,-1.83187e-15,-6.47399e-15,,-2.25514e-17,-9.69624e-15,,-100,-99.3769,-99.5348
1.4,3.1,,1,1.0008,1.00212,,-1.09563e-15,-6.03055e-15,,-1.8735e-15,-8.99281e-15,,2.68882e-16,-8.97199e-15,,-100,-99.3769,-99.5348
1.4,3.2,,1,1.0008,1.00212,,-1.04546e-15,7.1953e-17,,-1.65146e-15,8.32667e-17,,2.68882e-16,-2.28983e-16,,-100,-99.3769,-99.5348
1.4,3.3,,1,1.0008,1.00212,,-9.12395e-16,5.9332e-15,,-1.45717e-15,8.85403e-15,,1.71738e-16,9.10383e-15,,-100,-99.3769,-99.5348
1.4,3.4,,1,1.0008,1.00212,,-7.44127e-16,4.01533e-15,,-1.85962e-15,6.55725e-15,,-5.6205e-16,9.60603e-15,,-100,-99.3769,-99.5348
1.4,3.5,,1,1.0008,1.00212,,-8.4768e-16,-4.15087e-15,,-1.83187e-15,-6.47399e-15,,-2.25514e-17,-9.69624e-15,,-100,-99.3769,-99.5348
1.4,3.6,,1,1.0008,1.00212,,-1.09563e-15,-6.03066e-15,,-1.8735e-15,-8.99281e-15,,2.68882e-16,-8.97199e-15,,-100,-99.3769,-99.5348
1.4,3.7,,1,1.0008,1.00212,,-1.7127e-16,-5.38377e-16,,-1.65146e-15,8.32667e-17,,2.68882e-16,-2.28983e-16,,-100,-99.3769,-99.5348
1.4,3.8,,1,1.0008,1.00212,,-7.08486e-16,3.58531e-15,,-1.23512e-15,6.77236e-15,,-5.0307e-17,7.57727e-15,,-100,-99.3769,-99.5348
1.4,3.9,,1,1.0008,1.00212,,-1.37679e-15,-3.23857e-16,,-2.05391e-15,-2.15106e-16,,-4.64906e-16,2.04958e-15,,-100,-99.3769,-99.5348
1.4,4,,1,1.0008,1.00212,,1.36124e-16,-7.63416e-13,,-1.70003e-15,-2.01575e-15,,-6.93889e-17,-8.08988e-15,,-100,-99.3769,-99.5348
1.4,4.1,,1,1.0008,1.00212,,-9.5481e-16,-2.42593e-10,,-1.83187e-15,1.13139e-14,,-5.13478e-16,1.74574e-14,,-100,-99.3769,-99.5348
1.4,4.2,,1,1.0008,1.00212,,-1.99378e-16,-4.10812e-08,,-2.01228e-15,8.32667e-17,,-7.56339e-16,-2.28983e-16,,-100,-99.3769,-99.5348
1.4,4.3,,1,1.0008,1.00212,,3.57839e-16,-3.70294e-06,,-2.14412e-15,-1.34788e-14,,1.52656e-16,-1.89701e-14,,-100,-99.3769,-99.5348
1.4,4.4,,0.999995,1.0008,1.00212,,2.99377e-16,-0.000177201,,-1.63758e-15,-4.7011e-15,,-6.245e-16,7.48533e-16,,-99.9995,-99.3769,-99.5348
1.4,4.5,,0.999856,1.0008,1.00212,,-4.23577e-16,-0.00448812,,-1.70003e-15,2.87964e-16,,1.52656e-16,-3.87104e-15,,-99.9856,-99.3769,-99.5348
1.4,4.6,,0.997609,1.0008,1.00212,,-2.52361e-16,-0.059955,,-2.08167e-15,-1.49186e-16,,2.63678e-16,3.85716e-15,,-99.7609,-99.3769,-99.5348
1.4,4.7,,0.978121,0.998492,1.00121,,-1.21779e-15,-0.420854,,-1.70003e-15,-0.130591,,1.52656e-16,-0.0654658,,-97.8121,-99.1582,-99.4394
1.4,4.8,,0.886922,0.937791,0.951902,,-4.73877e-16,-1.54676,,-1.60982e-15,-1.34523,,-5.13478e-16,-1.21297,,-88.6922,-93.1159,-94.4639
1.4,4.9,,0.656719,0.689938,0.707966,,-2.30799e-16,-2.96776,,-1.47105e-15,-3.49302,,-3.46945e-17,-3.6983,,-65.6719,-68.4593,-70.1849
1.5,0,,0.656719,0.689938,0.707966,,-9.85085e-16,2.96776,,-1.56819e-15,3.49302,,-3.45036e-15,3.6983,,-65.6719,-68.4593,-70.1849
1.5,0.1,,0.886922,0.937791,0.951902,,-1.80632e-15,1.54676,,-2.31759e-15,1.34523,,-4.3663e-15,1.21297,,-88.6922,-93.1159,-94.4639
1.5,0.2,,0.978121,0.998492,1.00121,,-1.82174e-15,0.420854,,-2.45637e-15,0.130591,,-4.71324e-15,0.0654658,,-97.8121,-99.1582,-99.4394
1.5,0.3,,0.997609,1.0008,1.00212,,-1.54064e-15,0.059955,,-2.60902e-15,1.48666e-15,,-3.96905e-15,2.02702e-15,,-99.7609,-99.3769,-99.5348
1.5,0.4,,0.999856,1.0008,1.00212,,-1.30315e-15,0.00448812,,-2.1233e-15,-1.36002e-15,,-3.74006e-15,-1.17267e-15,,-99.9856,-99.3769,-99.5348
1.5,0.5,,0.999995,1.0008,1.00212,,-2.16015e-15,0.000177201,,-2.2482e-15,-2.1181e-15,,-4.10956e-15,-3.09388e-15,,-99.9995,-99.3769,-99.5348
1.5,0.6,,1,1.0008,1.00212,,-1.33711e-15,3.70294e-06,,-2.16493e-15,2.58994e-15,,-2.63678e-15,3.35756e-15,,-100,-99.3769,-99.5348
1.5,0.7,,1,1.0008,1.00212,,-8.3761e-16,4.10812e-08,,-1.65146e-15,2.7478e-15,,-3.04617e-15,2.57433e-15,,-100,-99.3769,-99.5348
1.5,0.8,,1,1.0008,1.00212,,-5.70674e-16,2.42598e-10,,-1.42941e-15,1.11022e-16,,-2.82413e-15,2.08167e-17,,-100,-99.3769,-99.5348
1.5,0.9,,1,1.0008,1.00212,,-1.10416e-15,7.61747e-13,,-2.1233e-15,-3.21965e-15,,-3.51802e-15,-2.86576e-15,,-100,-99.3769,-99.5348
1.5,1,,1,1.0008,1.00212,,-1.23558e-15,-6.71576e-16,,-1.85962e-15,-3.78343e-15,,-4.12344e-15,-4.7384e-15,,-100,-99.3769,-99.5348
1.5,1.1,,1,1.0008,1.00212,,-9.49815e-16,1.03489e-15,,-2.28983e-15,2.10942e-15,,-3.22832e-15,2.01922e-15,,-100,-99.3769,-99.5348
1.5,1.2,,1,1.0008,1.00212,,-1.95187e-15,2.15061e-15,,-2.38698e-15,3.60476e-15,,-3.46945e-15,4.98993e-15,,-100,-99.3769,-99.5348
1.5,1.3,,1,1.0008,1.00212,,-1.59605e-15,1.39804e-15,,-1.9984e-15,1.53003e-15,,-3.74874e-15,-1.7434e-16,,-100,-99.3769,-99.5348
1.5,1.4,,1,1.0008,1.00212,,-2.01057e-15,-1.32273e-15,,-1.94289e-15,-1.53003e-15,,-3.69149e-15,2.15973e-16,,-100,-99.3769,-99.5348
1.5,1.5,,1,1.0008,1.00212,,-2.06304e-15,-1.5173e-15,,-2.7478e-15,-3.0774e-15,,-4.4565e-15,-4.70544e-15,,-100,-99.3769,-99.5348
1.5,1.6,,1,1.0008,1.00212,,-9.33308e-16,3.66014e-17,,-1.6237e-15,1.11022e-16,,-3.45036e-15,-2.01228e-16,,-100,-99.3769,-99.5348
1.5,1.7,,1,1.0008,1.00212,,-1.50778e-15,1.70478e-15,,-2.38698e-15,3.04964e-15,,-3.46945e-15,4.43482e-15,,-100,-99.3769,-99.5348
1.5,1.8,,1,1.0008,1.00212,,-1.59605e-15,1.39712e-15,,-1.9984e-15,1.53003e-15,,-3.74874e-15,-1.7434e-16,,-100,-99.3769,-99.5348
1.5,1.9,,1,1.0008,1.00212,,-1.58217e-15,-1.58365e-15,,-1.94289e-15,-1.53003e-15,,-3.69149e-15,2.15973e-16,,-100,-99.3769,-99.5348
1.5,2,,1,1.0008,1.00212,,-1.31732e-15,-3.05453e-15,,-2.96985e-15,-4.3264e-15,,-4.4565e-15,-5.2883e-15,,-100,-99.3769,-99.5348
1.5,2.1,,1,1.0008,1.00212,,-1.54272e-15,-3.24516e-15,,-2.59515e-15,-4.63518e-15,,-3.71404e-15,-4.28824e-15,,-100,-99.3769,-99.5348
1.5,2.2,,1,1.0008,1.00212,,-1.39885e-15,1.46326e-15,,-2.81719e-15,1.19349e-15,,-3.93609e-15,8.18789e-16,,-100,-99.3769,-99.5348
1.5,2.3,,1,1.0008,1.00212,,-1.96144e-15,6.41647e-15,,-3.23352e-15,8.99281e-15,,-4.60222e-15,9.06913e-15,,-100,-99.3769,-99.5348
1.5,2.4,,1,1.0008,1.00212,,-1.91981e-15,4.13165e-15,,-3.13638e-15,6.61277e-15,,-4.11476e-15,9.73787e-15,,-100,-99.3769,-99.5348
1.5,2.5,,1,1.0008,1.00212,,-1.34507e-15,-4.11562e-15,,-2.77556e-15,-6.66828e-15,,-4.00548e-15,-9.64766e-15,,-100,-99.3769,-99.5348
1.5,2.6,,1,1.0008,1.00212,,-1.8064e-15,-6.21338e-15,,-2.81719e-15,-9.04832e-15,,-4.38018e-15,-9.17322e-15,,-100,-99.3769,-99.5348
1.5,2.7,,1,1.0008,1.00212,,-1.77268e-15,-1.16376e-17,,-2.81719e-15,8.32667e-17,,-4.38018e-15,4.16334e-17,,-100,-99.3769,-99.5348
1.5,2.8,,1,1.0008,1.00212,,-1.50348e-15,6.08335e-15,,-3.23352e-15,8.99281e-15,,-4.60222e-15,9.06913e-15,,-100,-99.3769,-99.5348
1.5,2.9,,1,1.0008,1.00212,,-1.91981e-15,4.13165e-15,,-3.13638e-15,6.61277e-15,,-4.11476e-15,9.73787e-15,,-100,-99.3769,-99.5348
1.5,3,,1,1.0008,1.00212,,-1.34507e-15,-4.11562e-15,,-2.77556e-15,-6.66828e-15,,-4.00548e-15,-9.64766e-15,,-100,-99.3769,-99.5348
1.5,3.1,,1,1.0008,1.00212,,-1.8064e-15,-6.21338e-15,,-2.81719e-15,-9.04832e-15,,-4.38018e-15,-9.17322e-15,,-100,-99.3769,-99.5348
1.5,3.2,,1,1.0008,1.00212,,-1.77268e-15,-1.16376e-17,,-2.81719e-15,8.32667e-17,,-4.38018e-15,4.16334e-17,,-100,-99.3769,-99.5348
1.5,3.3,,1,1.0008,1.00212,,-1.50348e-15,6.08335e-15,,-3.23352e-15,8.99281e-15,,-4.60222e-15,9.06913e-15,,-100,-99.3769,-99.5348
1.5,3.4,,1,1.0008,1.00212,,-1.91981e-15,4.13165e-15,,-3.13638e-15,6.61277e-15,,-4.11476e-15,9.73787e-15,,-100,-99.3769,-99.5348
1.5,3.5,,1,1.0008,1.00212,,-1.34507e-15,-4.11562e-15,,-2.77556e-15,-6.66828e-15,,-4.00548e-15,-9.64766e-15,,-100,-99.3769,-99.5348
1.5,3.6,,1,1.0008,1.00212,,-1.80813e-15,-6.27074e-15,,-2.81719e-15,-9.04832e-15,,-4.38018e-15,-9.17322e-15,,-100,-99.3769,-99.5348
1.5,3.7,,1,1.0008,1.00212,,-1.39983e-15,-6.28472e-16,,-2.81719e-15,8.32667e-17,,-4.38018e-15,4.16334e-17,,-100,-99.3769,-99.5348
1.5,3.8,,1,1.0008,1.00212,,-1.74799e-15,3.63268e-15,,-3.45557e-15,6.60583e-15,,-4.82427e-15,7.37604e-15,,-100,-99.3769,-99.5348
1.5,3.9,,1,1.0008,1.00212,,-1.39885e-15,-3.23754e-16,,-3.16414e-15,-1.8735e-16,,-4.33681e-15,2.15366e-15,,-100,-99.3769,-99.5348
1.5,4,,1,1.0008,1.00212,,-1.9157e-15,-7.63526e-13,,-2.58821e-15,-1.90473e-15,,-4.27436e-15,-8.18009e-15,,-100,-99.3769,-99.5348
1.5,4.1,,1,1.0008,1.00212,,-2.13144e-15,-2.42592e-10,,-2.9976e-15,1.15498e-14,,-5.1209e-15,1.77627e-14,,-100,-99.3769,-99.5348
1.5,4.2,,1,1.0008,1.00212,,-1.11742e-15,-4.10812e-08,,-2.67841e-15,-1.38778e-16,,-3.96211e-15,4.16334e-17,,-100,-99.3769,-99.5348
1.5,4.3,,1,1.0008,1.00212,,-1.31233e-15,-3.70294e-06,,-2.36616e-15,-1.38119e-14,,-4.05231e-15,-1.91158e-14,,-100,-99.3769,-99.5348
1.5,4.4,,0.999995,1.0008,1.00212,,-1.43063e-15,-0.000177201,,-2.7478e-15,-4.67335e-15,,-4.4964e-15,7.41594e-16,,-99.9995,-99.3769,-99.5348
1.5,4.5,,0.999856,1.0008,1.00212,,-7.61477e-16,-0.00448812,,-2.81025e-15,3.81639e-17,,-4.4964e-15,-3.76695e-15,,-99.9856,-99.3769,-99.5348
1.5,4.6,,0.997609,1.0008,1.00212,,-2.43863e-15,-0.059955,,-2.7478e-15,-2.32453e-16,,-4.4964e-15,3.7392e-15,,-99.7609,-99.3769,-99.5348
1.5,4.7,,0.978121,0.998492,1.00121,,-2.38226e-15,-0.420854,,-2.81025e-15,-0.130591,,-4.4964e-15,-0.0654658,,-97.8121,-99.1582,-99.4394
1.5,4.8,,0.886922,0.937791,0.951902,,-1.94441e-15,-1.54676,,-2.44249e-15,-1.34523,,-4.39926e-15,-1.21297,,-88.6922,-93.1159,-94.4639
1.5,4.9,,0.656719,0.689938,0.707966,,-1.60209e-15,-2.96776,,-1.7486e-15,-3.49302,,-2.92127e-15,-3.6983,,-65.6719,-68.4593,-70.1849
1.6,0,,0.656719,0.689938,0.707966,,-1.38974e-16,2.96776,,1.66533e-16,3.49302,,-9.88792e-17,3.6983,,-65.6719,-68.4593,-70.1849
1.6,0.1,,0.886922,0.937791,0.951902,,-1.01615e-15,1.54676,,-2.35922e-16,1.34523,,-3.64292e-17,1.21297,,-88.6922,-93.1159,-94.4639
1.6,0.2,,0.978121,0.998492,1.00121,,-1.61609e-16,0.420854,,-1.38778e-17,0.130591,,-4.80518e-16,0.0654658,,-97.8121,-99.1582,-99.4394
1.6,0.3,,0.997609,1.0008,1.00212,,-8.38079e-16,0.059955,,-5.55112e-17,1.52829e-15,,3.60822e-16,2.24907e-15,,-99.7609,-99.3769,-99.5348
1.6,0.4,,0.999856,1.0008,1.00212,,-9.77023e-16,0.00448812,,-4.02456e-16,-1.3739e-15,,-2.15106e-16,-1.16573e-15,,-99.9856,-99.3769,-99.5348
1.6,0.5,,0.999995,1.0008,1.00212,,-7.23801e-16,0.000177201,,-4.71845e-16,-2.38178e-15,,-5.84602e-16,-3.1147e-15,,-99.9995,-99.3769,-99.5348
1.6,0.6,,1,1.0008,1.00212,,-4.15969e-16,3.70294e-06,,1.66533e-16,2.60382e-15,,3.60822e-16,3.5796e-15,,-100,-99.3769,-99.5348
1.6,0.7,,1,1.0008,1.00212,,-3.60561e-16,4.10812e-08,,1.38778e-17,2.65066e-15,,1.73472e-16,2.46331e-15,,-100,-99.3769,-99.5348
1.6,0.8,,1,1.0008,1.00212,,1.33624e-16,2.42598e-10,,1.38778e-17,9.71445e-17,,-4.85723e-17,2.08167e-17,,-100,-99.3769,-99.5348
1.6,0.9,,1,1.0008,1.00212,,-5.61196e-16,7.61915e-13,,-6.245e-16,-3.3723e-15,,-6.59195e-16,-2.77556e-15,,-100,-99.3769,-99.5348
1.6,1,,1,1.0008,1.00212,,-2.53727e-16,-4.71432e-16,,-6.93889e-16,-3.56139e-15,,-3.62557e-16,-4.75921e-15,,-100,-99.3769,-99.5348
1.6,1.1,,1,1.0008,1.00212,,-1.13292e-17,1.19638e-15,,3.19189e-16,2.26208e-15,,4.35416e-16,1.9082e-15,,-100,-99.3769,-99.5348
1.6,1.2,,1,1.0008,1.00212,,3.8133e-16,1.85429e-15,,0,3.23006e-15,,4.16334e-16,4.65687e-15,,-100,-99.3769,-99.5348
1.6,1.3,,1,1.0008,1.00212,,2.11532e-16,1.52408e-15,,1.66533e-16,1.5439e-15,,-8.50015e-17,-1.46584e-16,,-100,-99.3769,-99.5348
1.6,1.4,,1,1.0008,1.00212,,-5.30849e-16,-1.40627e-15,,0,-1.34961e-15,,-2.77556e-17,-3.38271e-17,,-100,-99.3769,-99.5348
1.6,1.5,,1,1.0008,1.00212,,3.59721e-17,-1.26425e-15,,1.94289e-16,-2.71658e-15,,-4.7358e-16,-3.92134e-15,,-100,-99.3769,-99.5348
1.6,1.6,,1,1.0008,1.00212,,-8.70002e-18,3.68182e-17,,-1.249e-16,9.71445e-17,,2.13371e-16,-2.01228e-16,,-100,-99.3769,-99.5348
1.6,1.7,,1,1.0008,1.00212,,-6.2759e-17,1.18816e-15,,0,2.67494e-15,,4.16334e-16,4.10175e-15,,-100,-99.3769,-99.5348
1.6,1.8,,1,1.0008,1.00212,,2.11532e-16,1.34958e-15,,1.66533e-16,1.5439e-15,,-8.50015e-17,-1.46584e-16,,-100,-99.3769,-99.5348
1.6,1.9,,1,1.0008,1.00212,,-9.37799e-17,-1.76434e-15,,0,-1.34961e-15,,-2.77556e-17,-3.38271e-17,,-100,-99.3769,-99.5348
1.6,2,,1,1.0008,1.00212,,-3.35463e-16,-2.8018e-15,,4.16334e-16,-3.93782e-15,,-2.94903e-17,-4.92054e-15,,-100,-99.3769,-99.5348
1.6,2.1,,1,1.0008,1.00212,,-8.3322e-16,-2.9443e-15,,1.249e-16,-4.27436e-15,,2.68882e-16,-4.19803e-15,,-100,-99.3769,-99.5348
1.6,2.2,,1,1.0008,1.00212,,-6.65063e-16,1.27016e-15,,3.46945e-16,9.71445e-16,,2.68882e-16,8.25728e-16,,-100,-99.3769,-99.5348
1.6,2.3,,1,1.0008,1.00212,,-4.6958e-16,6.05293e-15,,-1.249e-16,8.90954e-15,,-5.0307e-17,9.21485e-15,,-100,-99.3769,-99.5348
1.6,2.4,,1,1.0008,1.00212,,-3.01309e-16,3.84878e-15,,-5.27356e-16,6.72379e-15,,-3.40006e-16,1.01611e-14,,-100,-99.3769,-99.5348
1.6,2.5,,1,1.0008,1.00212,,2.61284e-16,-4.03983e-15,,1.66533e-16,-6.55725e-15,,4.21538e-16,-1.02791e-14,,-100,-99.3769,-99.5348
1.6,2.6,,1,1.0008,1.00212,,-2.08717e-16,-5.91951e-15,,1.249e-16,-8.96505e-15,,2.68882e-16,-9.11077e-15,,-100,-99.3769,-99.5348
1.6,2.7,,1,1.0008,1.00212,,-1.58524e-16,1.64432e-17,,3.46945e-16,8.32667e-17,,2.68882e-16,-1.73472e-16,,-100,-99.3769,-99.5348
1.6,2.8,,1,1.0008,1.00212,,-2.54907e-17,5.71114e-15,,-1.249e-16,8.90954e-15,,-5.0307e-17,9.21485e-15,,-100,-99.3769,-99.5348
1.6,2.9,,1,1.0008,1.00212,,-3.01309e-16,3.84878e-15,,-5.27356e-16,6.72379e-15,,-3.40006e-16,1.01611e-14,,-100,-99.3769,-99.5348
1.6,3,,1,1.0008,1.00212,,2.61284e-16,-4.03983e-15,,1.66533e-16,-6.55725e-15,,4.21538e-16,-1.02791e-14,,-100,-99.3769,-99.5348
1.6,3.1,,1,1.0008,1.00212,,-2.08717e-16,-5.91951e-15,,1.249e-16,-8.96505e-15,,2.68882e-16,-9.11077e-15,,-100,-99.3769,-99.5348
1.6,3.2,,1,1.0008,1.00212,,-1.58524e-16,1.64432e-17,,3.46945e-16,8.32667e-17,,2.68882e-16,-1.73472e-16,,-100,-99.3769,-99.5348
1.6,3.3,,1,1.0008,1.00212,,-2.54907e-17,5.71114e-15,,-1.249e-16,8.90954e-15,,-5.0307e-17,9.21485e-15,,-100,-99.3769,-99.5348
1.6,3.4,,1,1.0008,1.00212,,-3.01309e-16,3.84878e-15,,-5.27356e-16,6.72379e-15,,-3.40006e-16,1.01611e-14,,-100,-99.3769,-99.5348
1.6,3.5,,1,1.0008,1.00212,,2.61284e-16,-4.03983e-15,,1.66533e-16,-6.55725e-15,,4.21538e-16,-1.02791e-14,,-100,-99.3769,-99.5348
1.6,3.6,,1,1.0008,1.00212,,-2.08717e-16,-5.91962e-15,,1.249e-16,-8.96505e-15,,2.68882e-16,-9.11077e-15,,-100,-99.3769,-99.5348
1.6,3.7,,1,1.0008,1.00212,,2.71576e-16,-5.93886e-16,,3.46945e-16,8.32667e-17,,2.68882e-16,-1.73472e-16,,-100,-99.3769,-99.5348
1.6,3.8,,1,1.0008,1.00212,,6.22513e-16,3.52979e-15,,9.71445e-17,6.7446e-15,,1.71738e-16,7.74381e-15,,-100,-99.3769,-99.5348
1.6,3.9,,1,1.0008,1.00212,,-4.89852e-16,-2.1284e-16,,-4.996e-16,-2.15106e-16,,-2.08167e-17,2.43815e-15,,-100,-99.3769,-99.5348
1.6,4,,1,1.0008,1.00212,,3.56788e-16,-7.63416e-13,,2.98372e-16,-1.7937e-15,,1.52656e-16,-8.81153e-15,,-100,-99.3769,-99.5348
1.6,4.1,,1,1.0008,1.00212,,-6.79851e-17,-2.42593e-10,,-4.996e-16,1.11473e-14,,-5.13478e-16,1.79015e-14,,-100,-99.3769,-99.5348
1.6,4.2,,1,1.0008,1.00212,,9.09608e-16,-4.10812e-08,,-1.38778e-17,8.32667e-17,,1.31839e-16,-1.73472e-16,,-100,-99.3769,-99.5348
1.6,4.3,,1,1.0008,1.00212,,5.78522e-16,-3.70294e-06,,2.98372e-16,-1.33955e-14,,3.747e-16,-1.94697e-14,,-100,-99.3769,-99.5348
1.6,4.4,,0.999995,1.0008,1.00212,,7.4211e-16,-0.000177201,,3.60822e-16,-4.92315e-15,,-1.80411e-16,1.24813e-15,,-99.9995,-99.3769,-99.5348
1.6,4.5,,0.999856,1.0008,1.00212,,6.85282e-16,-0.00448812,,2.98372e-16,5.10009e-16,,3.747e-16,-4.25961e-15,,-99.9856,-99.3769,-99.5348
1.6,4.6,,0.997609,1.0008,1.00212,,6.34437e-16,-0.059955,,-8.32667e-17,-2.60209e-16,,2.63678e-16,4.24574e-15,,-99.7609,-99.3769,-99.5348
1.6,4.7,,0.978121,0.998492,1.00121,,1.13144e-16,-0.420854,,2.98372e-16,-0.130591,,3.747e-16,-0.0654658,,-97.8121,-99.1582,-99.4394
1.6,4.8,,0.886922,0.937791,0.951902,,1.91038e-16,-1.54676,,1.66533e-16,-1.34523,,-6.93889e-17,-1.21297,,-88.6922,-93.1159,-94.4639
1.6,4.9,,0.656719,0.689938,0.707966,,2.12431e-16,-2.96776,,-2.498e-16,-3.49302,,1.8735e-16,-3.6983,,-65.6719,-68.4593,-70.1849
1.7,0,,0.656719,0.689938,0.707966,,7.97778e-16,2.96776,,1.79023e-15,3.49302,,2.70964e-15,3.6983,,-65.6719,-68.4593,-70.1849
1.7,0.1,,0.886922,0.937791,0.951902,,3.57752e-16,1.54676,,2.2482e-15,1.34523,,3.84068e-15,1.21297,,-88.6922,-93.1159,-94.4639
1.7,0.2,,0.978121,0.998492,1.00121,,6.71059e-16,0.420854,,2.69229e-15,0.130591,,4.28477e-15,0.0654658,,-97.8121,-99.1582,-99.4394
1.7,0.3,,0.997609,1.0008,1.00212,,1.88878e-16,0.059955,,2.13718e-15,1.5335e-15,,4.2015e-15,2.09988e-15,,-99.7609,-99.3769,-99.5348
1.7,0.4,,0.999856,1.0008,1.00212,,-1.7211e-16,0.00448812,,2.60902e-15,-1.23512e-15,,2.92474e-15,-1.19349e-15,,-99.9856,-99.3769,-99.5348
1.7,0.5,,0.999995,1.0008,1.00212,,-9.23604e-17,0.000177201,,2.32453e-15,-2.13024e-15,,2.77556e-15,-3.03143e-15,,-99.9995,-99.3769,-99.5348
1.7,0.6,,1,1.0008,1.00212,,5.55477e-16,3.70294e-06,,2.30371e-15,2.49106e-15,,3.72272e-15,3.24653e-15,,-100,-99.3769,-99.5348
1.7,0.7,,1,1.0008,1.00212,,4.44352e-16,4.10812e-08,,2.58127e-15,2.76168e-15,,3.09128e-15,2.57433e-15,,-100,-99.3769,-99.5348
1.7,0.8,,1,1.0008,1.00212,,2.16892e-16,2.42599e-10,,2.13718e-15,1.38778e-17,,2.42514e-15,-6.93889e-18,,-100,-99.3769,-99.5348
1.7,0.9,,1,1.0008,1.00212,,4.93517e-16,7.61899e-13,,1.4988e-15,-3.17801e-15,,2.92474e-15,-2.77556e-15,,-100,-99.3769,-99.5348
1.7,1,,1,1.0008,1.00212,,1.71692e-15,-6.88272e-16,,1.88044e-15,-3.75394e-15,,3.44169e-15,-5.00901e-15,,-100,-99.3769,-99.5348
1.7,1.1,,1,1.0008,1.00212,,9.60117e-16,1.1426e-15,,2.46331e-15,2.15106e-15,,4.46171e-15,2.24126e-15,,-100,-99.3769,-99.5348
1.7,1.2,,1,1.0008,1.00212,,1.94952e-15,2.35216e-15,,2.69923e-15,3.71231e-15,,4.52242e-15,4.85115e-15,,-100,-99.3769,-99.5348
1.7,1.3,,1,1.0008,1.00212,,1.57156e-15,1.5874e-15,,2.4078e-15,1.5335e-15,,4.02456e-15,-2.02095e-16,,-100,-99.3769,-99.5348
1.7,1.4,,1,1.0008,1.00212,,1.05122e-15,-1.408e-15,,2.25514e-15,-1.39472e-15,,4.07833e-15,7.71952e-17,,-100,-99.3769,-99.5348
1.7,1.5,,1,1.0008,1.00212,,2.06213e-15,-1.75258e-15,,2.43555e-15,-3.17107e-15,,3.85803e-15,-4.53197e-15,,-100,-99.3769,-99.5348
1.7,1.6,,1,1.0008,1.00212,,9.62746e-16,1.56514e-16,,1.57513e-15,1.38778e-17,,3.79557e-15,-1.17961e-16,,-100,-99.3769,-99.5348
1.7,1.7,,1,1.0008,1.00212,,1.06134e-15,1.67215e-15,,2.69923e-15,3.04617e-15,,4.52242e-15,4.85115e-15,,-100,-99.3769,-99.5348
1.7,1.8,,1,1.0008,1.00212,,1.57156e-15,1.35044e-15,,2.4078e-15,1.5335e-15,,4.02456e-15,-2.02095e-16,,-100,-99.3769,-99.5348
1.7,1.9,,1,1.0008,1.00212,,1.0442e-15,-1.60821e-15,,2.25514e-15,-1.39472e-15,,4.07833e-15,7.71952e-17,,-100,-99.3769,-99.5348
1.7,2,,1,1.0008,1.00212,,1.91968e-15,-3.33957e-15,,3.10169e-15,-4.14252e-15,,4.30211e-15,-5.39239e-15,,-100,-99.3769,-99.5348
1.7,2.1,,1,1.0008,1.00212,,1.47049e-15,-3.05532e-15,,2.26902e-15,-4.44089e-15,,4.51722e-15,-4.42008e-15,,-100,-99.3769,-99.5348
1.7,2.2,,1,1.0008,1.00212,,1.62477e-15,1.53905e-15,,2.93515e-15,1.08247e-15,,4.96131e-15,8.8124e-16,,-100,-99.3769,-99.5348
1.7,2.3,,1,1.0008,1.00212,,1.93128e-15,6.46406e-15,,3.12944e-15,8.85403e-15,,4.42008e-15,9.10383e-15,,-100,-99.3769,-99.5348
