h/dp :,2
L2normPGauss,L2normPCubic,L2normPWedn,L2normdrhodtGauss,L2normdrhodtCubic,L2normdrhodtWedn
0.111422,0.0979412,0.0922839,15.5759,14.1002,13.5494

id,r,z,,PGauss,PCubic,PWedn,,dPGaussR,dPGaussZ,,dPCubicR,dPCubicZ,,dPWednR,dPWednZ,,drhodtGauss,drhodtCubic,drhodtWedn
1843,4.35,3.65,,0.999999,0.999958,1.00121,,-4.85354e-05,6.26122e-16,,2.87964e-16,1.89085e-16,,-3.92915e-16,3.03577e-17,,-199.997,-199.91,-199.92
1844,4.45,3.65,,0.999964,0.999958,1.00121,,-0.00109293,-4.24365e-16,,-1.31839e-16,-6.6093e-16,,-1.92988e-16,-1.92554e-16,,-199.934,-199.91,-199.92
1845,4.55,3.65,,0.999419,0.999958,1.00121,,-0.0147072,2.06382e-16,,-1.09288e-16,2.42861e-16,,-5.76796e-17,-7.37257e-17,,-199.253,-199.91,-199.92
1846,4.65,3.65,,0.994252,0.999958,1.00121,,-0.118042,-6.59091e-17,,-5.37764e-17,6.19296e-16,,-2.82326e-16,1.56125e-17,,-195.12,-199.91,-199.92
1847,4.75,3.65,,0.96452,0.991792,0.996678,,-0.564031,9.72786e-17,,-0.276082,4.09395e-16,,-0.187556,-1.64799e-16,,-181.74,-191.628,-194.293
1848,4.85,3.65,,0.860743,0.912514,0.928513,,-1.6018,2.897e-16,,-1.52087,3.60822e-16,,-1.4015,-2.08167e-16,,-160.985,-166.732,-170.014
1849,4.95,3.65,,0.641047,0.670502,0.686646,,-2.70028,2.63933e-16,,-3.19855,-2.77556e-17,,-3.40694,-1.38778e-17,,-150,-149.955,-149.96
1850,0.05,3.75,,0.641047,0.670502,0.686646,,2.70028,7.97801e-16,,3.19855,-7.63278e-17,,3.40694,-1.64799e-16,,-150,-149.955,-149.96
1851,0.15,3.75,,0.860743,0.912514,0.928513,,1.6018,5.12301e-16,,1.52087,5.68989e-16,,1.4015,-1.16226e-16,,-160.985,-166.732,-170.014
1852,0.25,3.75,,0.96452,0.991792,0.996678,,0.564031,4.62064e-16,,0.276082,-5.42968e-16,,0.187556,-4.98733e-16,,-181.74,-191.628,-194.293
1853,0.35,3.75,,0.994252,0.999958,1.00121,,0.118042,1.14739e-15,,-1.04083e-17,-2.65413e-16,,-1.42681e-16,-4.21538e-16,,-195.12,-199.91,-199.92
1854,0.45,3.75,,0.999419,0.999958,1.00121,,0.0147072,7.35771e-16,,-6.15827e-16,4.52763e-16,,-2.5804e-16,-1.24033e-16,,-199.253,-199.91,-199.92
1855,0.55,3.75,,0.999964,0.999958,1.00121,,0.00109293,1.29004e-15,,-5.51642e-16,4.83988e-16,,-2.53703e-16,-1.09288e-16,,-199.934,-199.91,-199.92
1856,0.65,3.75,,0.999999,0.999958,1.00121,,4.85354e-05,1.59417e-15,,9.54098e-17,8.50015e-17,,-8.32667e-17,-1.7087e-16,,-199.997,-199.91,-199.92
1857,0.75,3.75,,1,0.999958,1.00121,,1.2904e-06,2.66564e-16,,6.59195e-16,4.82253e-16,,6.41414e-16,-3.18322e-16,,-200,-199.91,-199.92
1858,0.85,3.75,,1,0.999958,1.00121,,2.05742e-08,1.27519e-15,,-8.03177e-16,-8.08381e-16,,-8.67795e-16,4.65773e-16,,-200,-199.91,-199.92
1859,0.95,3.75,,1,0.999958,1.00121,,1.97017e-10,1.51352e-15,,-3.88925e-15,-4.7011e-16,,-3.84198e-15,-6.16694e-16,,-200,-199.91,-199.92
1860,1.05,3.75,,1,0.999958,1.00121,,1.13029e-12,1.39524e-15,,-5.47132e-15,3.00107e-16,,-6.25151e-15,-4.80518e-16,,-200,-199.91,-199.92
1861,1.15,3.75,,1,0.999958,1.00121,,1.42433e-15,1.18392e-15,,-3.13985e-15,1.07553e-16,,-2.58777e-15,-2.37657e-16,,-200,-199.91,-199.92
1862,1.25,3.75,,1,0.999958,1.00121,,-9.33151e-16,1.37711e-15,,-4.57967e-16,-3.66027e-16,,-4.33247e-16,-7.11237e-17,,-200,-199.91,-199.92
1863,1.35,3.75,,1,0.999958,1.00121,,-1.2417e-16,1.27829e-15,,5.01335e-16,-3.34802e-16,,2.09468e-16,4.16334e-17,,-200,-199.91,-199.92
1864,1.45,3.75,,1,0.999958,1.00121,,-6.51046e-18,1.2516e-15,,4.33681e-16,1.33574e-16,,3.22659e-16,5.20417e-18,,-200,-199.91,-199.92
1865,1.55,3.75,,1,0.999958,1.00121,,-1.13746e-16,1.40597e-15,,-1.73472e-17,-2.11636e-16,,-3.38271e-17,3.38271e-16,,-200,-199.91,-199.92
1866,1.65,3.75,,1,0.999958,1.00121,,-2.792e-17,1.2357e-15,,-2.42861e-16,9.36751e-17,,-5.05672e-16,-1.82146e-16,,-200,-199.91,-199.92
1867,1.75,3.75,,1,0.999958,1.00121,,-1.03635e-16,1.14852e-15,,-1.38778e-16,-4.0766e-16,,9.75782e-17,2.48065e-16,,-200,-199.91,-199.92
1868,1.85,3.75,,1,0.999958,1.00121,,3.2923e-17,1.13209e-15,,-5.0307e-17,4.96131e-16,,1.46584e-16,2.21177e-16,,-200,-199.91,-199.92
1869,1.95,3.75,,1,0.999958,1.00121,,2.81891e-16,1.15337e-15,,2.2031e-16,1.61329e-16,,2.086e-16,2.12504e-16,,-200,-199.91,-199.92
1870,2.05,3.75,,1,0.999958,1.00121,,-3.11218e-17,1.51877e-15,,1.04083e-17,-3.64292e-16,,4.2067e-17,5.37764e-17,,-200,-199.91,-199.92
1871,2.15,3.75,,1,0.999958,1.00121,,-1.10597e-16,1.23529e-15,,3.46945e-17,-1.12757e-16,,-1.6263e-16,-1.67401e-16,,-200,-199.91,-199.92
1872,2.25,3.75,,1,0.999958,1.00121,,-2.38577e-17,1.1424e-15,,1.70003e-16,-2.8276e-16,,2.22478e-16,2.68882e-16,,-200,-199.91,-199.92
1873,2.35,3.75,,1,0.999958,1.00121,,1.3945e-16,1.16201e-15,,1.94289e-16,-3.7817e-16,,3.16587e-17,2.21177e-16,,-200,-199.91,-199.92
1874,2.45,3.75,,1,0.999958,1.00121,,2.74601e-16,1.18502e-15,,3.13985e-16,-1.12757e-16,,1.22298e-16,-1.81279e-16,,-200,-199.91,-199.92
1875,2.55,3.75,,1,0.999958,1.00121,,1.05185e-17,1.24726e-15,,1.14492e-16,1.9082e-16,,5.59448e-17,2.8276e-16,,-200,-199.91,-199.92
1876,2.65,3.75,,1,0.999958,1.00121,,-1.68644e-17,1.3041e-15,,2.42861e-17,-2.67147e-16,,-2.07733e-16,-1.5439e-16,,-200,-199.91,-199.92
1877,2.75,3.75,,1,0.999958,1.00121,,6.35199e-17,1.30056e-15,,-2.86229e-16,-1.12757e-16,,1.74773e-16,-1.81279e-16,,-200,-199.91,-199.92
1878,2.85,3.75,,1,0.999958,1.00121,,-7.39103e-17,1.18685e-15,,2.08167e-16,1.07553e-16,,3.37404e-16,2.83627e-16,,-200,-199.91,-199.92
1879,2.95,3.75,,1,0.999958,1.00121,,2.9317e-16,1.03069e-15,,2.23779e-16,-3.05311e-16,,4.07226e-16,4.02456e-16,,-200,-199.91,-199.92
1880,3.05,3.75,,1,0.999958,1.00121,,5.31344e-17,7.51372e-16,,5.18682e-16,1.78677e-16,,3.17021e-16,-4.31079e-16,,-200,-199.91,-199.92
1881,3.15,3.75,,1,0.999958,1.00121,,-1.29534e-16,1.02532e-15,,2.39392e-16,2.04697e-16,,3.85542e-16,-3.64292e-17,,-200,-199.91,-199.92
1882,3.25,3.75,,1,0.999958,1.00121,,5.59831e-17,1.11176e-15,,-5.81132e-16,2.60209e-17,,-3.38705e-16,3.87711e-16,,-200,-199.91,-199.92
1883,3.35,3.75,,1,0.999958,1.00121,,-3.60794e-16,7.52516e-16,,-2.44596e-16,1.17961e-16,,-4.57533e-16,-1.61329e-16,,-200,-199.91,-199.92
1884,3.45,3.75,,1,0.999958,1.00121,,-1.38024e-16,1.18393e-15,,-5.37764e-17,-3.7817e-16,,-4.46691e-16,4.56232e-16,,-200,-199.91,-199.92
1885,3.55,3.75,,1,0.999958,1.00121,,6.75754e-17,1.34419e-15,,-1.50921e-16,3.86843e-16,,-3.21791e-16,-1.75207e-16,,-200,-199.91,-199.92
1886,3.65,3.75,,1,0.999958,1.00121,,4.8771e-16,1.35169e-15,,3.38271e-16,-1.12757e-16,,3.5822e-16,6.15827e-17,,-200,-199.91,-199.92
1887,3.75,3.75,,1,0.999958,1.00121,,1.213e-15,8.07797e-16,,4.0766e-16,1.92554e-16,,4.00287e-16,-1.60462e-16,,-200,-199.91,-199.92
1888,3.85,3.75,,1,0.999958,1.00121,,4.57802e-16,1.13964e-15,,2.88138e-15,-5.86337e-16,,2.40476e-15,3.29597e-17,,-200,-199.91,-199.92
1889,3.95,3.75,,1,0.999958,1.00121,,-1.12495e-12,6.6661e-16,,1.05003e-14,-1.73472e-16,,1.0044e-14,-7.02563e-17,,-200,-199.91,-199.92
1890,4.05,3.75,,1,0.999958,1.00121,,-1.97007e-10,1.36363e-15,,1.6407e-14,-5.18682e-16,,1.81335e-14,4.12864e-16,,-200,-199.91,-199.92
1891,4.15,3.75,,1,0.999958,1.00121,,-2.05742e-08,1.20829e-15,,1.15064e-14,-3.83374e-16,,1.15411e-14,1.82146e-16,,-200,-199.91,-199.92
1892,4.25,3.75,,1,0.999958,1.00121,,-1.2904e-06,9.71154e-16,,3.00975e-15,-6.8695e-16,,3.00975e-15,7.92769e-16,,-200,-199.91,-199.92
1893,4.35,3.75,,0.999999,0.999958,1.00121,,-4.85354e-05,1.56326e-15,,2.87964e-16,1.89085e-16,,-3.92915e-16,3.03577e-17,,-199.997,-199.91,-199.92
1894,4.45,3.75,,0.999964,0.999958,1.00121,,-0.00109293,4.97466e-16,,-1.31839e-16,-6.6093e-16,,-1.92988e-16,-1.92554e-16,,-199.934,-199.91,-199.92
1895,4.55,3.75,,0.999419,0.999958,1.00121,,-0.0147072,1.11683e-15,,-1.09288e-16,2.42861e-16,,-5.76796e-17,-7.37257e-17,,-199.253,-199.91,-199.92
1896,4.65,3.75,,0.994252,0.999958,1.00121,,-0.118042,8.58667e-16,,-5.37764e-17,6.19296e-16,,-2.82326e-16,1.56125e-17,,-195.12,-199.91,-199.92
1897,4.75,3.75,,0.96452,0.991792,0.996678,,-0.564031,9.8478e-16,,-0.276082,4.09395e-16,,-0.187556,-1.64799e-16,,-181.74,-191.628,-194.293
1898,4.85,3.75,,0.860743,0.912514,0.928513,,-1.6018,1.08203e-15,,-1.52087,3.60822e-16,,-1.4015,-2.08167e-16,,-160.985,-166.732,-170.014
1899,4.95,3.75,,0.641047,0.670502,0.686646,,-2.70028,8.54104e-16,,-3.19855,-2.77556e-17,,-3.40694,-1.38778e-17,,-150,-149.955,-149.96
1900,0.05,3.85,,0.641047,0.670502,0.686646,,2.70028,3.52779e-16,,3.19855,1.90126e-15,,3.40694,1.661e-15,,-150,-149.955,-149.96
1901,0.15,3.85,,0.860743,0.912514,0.928513,,1.6018,-1.5299e-16,,1.52087,3.08087e-15,,1.4015,2.22305e-15,,-160.985,-166.732,-170.014
1902,0.25,3.85,,0.96452,0.991792,0.996678,,0.564031,-3.7793e-16,,0.276082,2.02442e-15,,0.187556,1.86916e-15,,-181.74,-191.628,-194.293
1903,0.35,3.85,,0.994252,0.999958,1.00121,,0.118042,1.47906e-16,,-1.21431e-17,2.2482e-15,,-1.42247e-16,1.90386e-15,,-195.12,-199.91,-199.92
1904,0.45,3.85,,0.999419,0.999958,1.00121,,0.0147072,-2.44099e-16,,-6.15827e-16,3.02015e-15,,-2.54571e-16,2.18749e-15,,-199.253,-199.91,-199.92
1905,0.55,3.85,,0.999964,0.999958,1.00121,,0.00109293,3.20032e-16,,-5.49907e-16,2.99587e-15,,-2.56739e-16,2.21611e-15,,-199.934,-199.91,-199.92
1906,0.65,3.85,,0.999999,0.999958,1.00121,,4.85354e-05,4.98137e-16,,9.71445e-17,2.60902e-15,,-9.02056e-17,2.1684e-15,,-199.997,-199.91,-199.92
1907,0.75,3.85,,1,0.999958,1.00121,,1.2904e-06,-7.51907e-16,,6.59195e-16,2.99587e-15,,6.41414e-16,1.99406e-15,,-200,-199.91,-199.92
1908,0.85,3.85,,1,0.999958,1.00121,,2.05742e-08,2.7194e-16,,-8.04912e-16,1.69136e-15,,-8.68229e-16,2.77729e-15,,-200,-199.91,-199.92
1909,0.95,3.85,,1,0.999958,1.00121,,1.97017e-10,5.75349e-16,,-3.86843e-15,2.08514e-15,,-3.832e-15,1.7087e-15,,-200,-199.91,-199.92
1910,1.05,3.85,,1,0.999958,1.00121,,1.13037e-12,4.7147e-16,,-5.43315e-15,2.90046e-15,,-6.22419e-15,1.89519e-15,,-200,-199.91,-199.92
1911,1.15,3.85,,1,0.999958,1.00121,,1.44149e-15,5.4452e-16,,-3.12771e-15,2.81719e-15,,-2.59124e-15,2.25688e-15,,-200,-199.91,-199.92
1912,1.25,3.85,,1,0.999958,1.00121,,-9.2846e-16,6.46432e-16,,-4.59702e-16,2.3731e-15,,-4.30211e-16,2.44336e-15,,-200,-199.91,-199.92
1913,1.35,3.85,,1,0.999958,1.00121,,-1.19079e-16,4.68427e-16,,4.996e-16,2.37484e-15,,2.05565e-16,2.52836e-15,,-200,-199.91,-199.92
1914,1.45,3.85,,1,0.999958,1.00121,,-5.74628e-18,3.16416e-16,,4.30211e-16,2.84495e-15,,3.22659e-16,2.50581e-15,,-200,-199.91,-199.92
1915,1.55,3.85,,1,0.999958,1.00121,,-9.84704e-17,5.52579e-16,,-1.9082e-17,2.51361e-15,,-3.42608e-17,2.81199e-15,,-200,-199.91,-199.92
1916,1.65,3.85,,1,0.999958,1.00121,,-2.29986e-17,3.25787e-16,,-2.44596e-16,2.85882e-15,,-5.06106e-16,2.29851e-15,,-200,-199.91,-199.92
1917,1.75,3.85,,1,0.999958,1.00121,,-1.05808e-16,3.09897e-16,,-1.42247e-16,2.32973e-15,,1.00614e-16,2.72091e-15,,-200,-199.91,-199.92
1918,1.85,3.85,,1,0.999958,1.00121,,1.66562e-17,3.49795e-16,,-4.68375e-17,3.23526e-15,,1.50054e-16,2.68709e-15,,-200,-199.91,-199.92
1919,1.95,3.85,,1,0.999958,1.00121,,2.75726e-16,3.57397e-16,,2.22045e-16,2.92648e-15,,2.05131e-16,2.72785e-15,,-200,-199.91,-199.92
1920,2.05,3.85,,1,0.999958,1.00121,,-9.23681e-18,6.53425e-16,,8.67362e-18,2.33147e-15,,4.16334e-17,2.54831e-15,,-200,-199.91,-199.92
1921,2.15,3.85,,1,0.999958,1.00121,,-1.16802e-16,4.33343e-16,,3.29597e-17,2.6229e-15,,-1.59161e-16,2.29851e-15,,-200,-199.91,-199.92
1922,2.25,3.85,,1,0.999958,1.00121,,-1.17026e-17,3.27271e-16,,1.68268e-16,2.44249e-15,,2.25514e-16,2.74867e-15,,-200,-199.91,-199.92
1923,2.35,3.85,,1,0.999958,1.00121,,1.35014e-16,3.1205e-16,,1.89085e-16,2.33147e-15,,2.81893e-17,2.68709e-15,,-200,-199.91,-199.92
1924,2.45,3.85,,1,0.999958,1.00121,,2.85681e-16,3.5817e-16,,3.1225e-16,2.62637e-15,,1.18829e-16,2.30631e-15,,-200,-199.91,-199.92
1925,2.55,3.85,,1,0.999958,1.00121,,2.18194e-18,3.16456e-16,,1.12757e-16,2.90046e-15,,5.94143e-17,2.75561e-15,,-200,-199.91,-199.92
1926,2.65,3.85,,1,0.999958,1.00121,,-2.20805e-17,4.40489e-16,,2.25514e-17,2.45637e-15,,-2.08167e-16,2.34621e-15,,-200,-199.91,-199.92
1927,2.75,3.85,,1,0.999958,1.00121,,6.90812e-17,4.62254e-16,,-2.86229e-16,2.62464e-15,,1.73906e-16,2.29851e-15,,-200,-199.91,-199.92
1928,2.85,3.85,,1,0.999958,1.00121,,-5.57844e-17,3.28154e-16,,2.09902e-16,2.83107e-15,,3.3697e-16,2.75648e-15,,-200,-199.91,-199.92
1929,2.95,3.85,,1,0.999958,1.00121,,2.90481e-16,1.25013e-16,,2.22045e-16,2.40433e-15,,4.06793e-16,2.87444e-15,,-200,-199.91,-199.92
1930,3.05,3.85,,1,0.999958,1.00121,,6.52599e-17,-1.12316e-16,,5.08274e-16,2.92995e-15,,3.16587e-16,2.03483e-15,,-200,-199.91,-199.92
1931,3.15,3.85,,1,0.999958,1.00121,,-1.10538e-16,1.18305e-16,,2.37657e-16,2.91607e-15,,3.89012e-16,2.43035e-15,,-200,-199.91,-199.92
1932,3.25,3.85,,1,0.999958,1.00121,,4.37341e-17,2.41124e-16,,-5.77663e-16,2.76515e-15,,-3.35669e-16,2.8753e-15,,-200,-199.91,-199.92
1933,3.35,3.85,,1,0.999958,1.00121,,-3.66014e-16,-8.76526e-17,,-2.42861e-16,2.87097e-15,,-4.61436e-16,2.27682e-15,,-200,-199.91,-199.92
1934,3.45,3.85,,1,0.999958,1.00121,,-1.49855e-16,3.10994e-16,,-6.07153e-17,2.34708e-15,,-4.50594e-16,2.92301e-15,,-200,-199.91,-199.92
1935,3.55,3.85,,1,0.999958,1.00121,,6.51922e-17,4.35306e-16,,-1.5439e-16,3.1225e-15,,-3.18322e-16,2.29851e-15,,-200,-199.91,-199.92
1936,3.65,3.85,,1,0.999958,1.00121,,4.91164e-16,4.58909e-16,,3.31332e-16,2.62637e-15,,3.64726e-16,2.52749e-15,,-200,-199.91,-199.92
1937,3.75,3.85,,1,0.999958,1.00121,,1.23442e-15,-7.94365e-17,,4.04191e-16,2.92995e-15,,3.99854e-16,2.32019e-15,,-200,-199.91,-199.92
1938,3.85,3.85,,1,0.999958,1.00121,,4.34926e-16,2.22499e-16,,2.88658e-15,2.15106e-15,,2.40086e-15,2.51969e-15,,-200,-199.91,-199.92
1939,3.95,3.85,,1,0.999958,1.00121,,-1.12494e-12,-1.84963e-16,,1.05211e-14,2.62464e-15,,1.00523e-14,2.42081e-15,,-200,-199.91,-199.92
1940,4.05,3.85,,1,0.999958,1.00121,,-1.97007e-10,4.67447e-16,,1.64244e-14,2.27943e-15,,1.81443e-14,2.88918e-15,,-200,-199.91,-199.92
1941,4.15,3.85,,1,0.999958,1.00121,,-2.05742e-08,2.55551e-16,,1.14995e-14,2.47198e-15,,1.15415e-14,2.70096e-15,,-200,-199.91,-199.92
1942,4.25,3.85,,1,0.999958,1.00121,,-1.2904e-06,4.36696e-16,,3.00281e-15,2.15279e-15,,3.01018e-15,3.31853e-15,,-200,-199.91,-199.92
1943,4.35,3.85,,0.999999,0.999958,1.00121,,-4.85354e-05,8.98868e-16,,2.94903e-16,3.01495e-15,,-3.89445e-16,2.51361e-15,,-199.997,-199.91,-199.92
1944,4.45,3.85,,0.999964,0.999958,1.00121,,-0.00109293,-2.85055e-16,,-1.30104e-16,2.19269e-15,,-1.92121e-16,2.3254e-15,,-199.934,-199.91,-199.92
1945,4.55,3.85,,0.999419,0.999958,1.00121,,-0.0147072,4.53208e-16,,-1.05818e-16,3.0826e-15,,-6.02816e-17,2.44423e-15,,-199.253,-199.91,-199.92
1946,4.65,3.85,,0.994252,0.999958,1.00121,,-0.118042,7.51013e-17,,-4.51028e-17,3.45904e-15,,-2.81893e-16,2.51361e-15,,-195.12,-199.91,-199.92
1947,4.75,3.85,,0.96452,0.991792,0.996678,,-0.564031,2.4501e-16,,-0.276082,3.23526e-15,,-0.187556,2.35402e-15,,-181.74,-191.628,-194.293
1948,4.85,3.85,,0.860743,0.912514,0.928513,,-1.6018,2.42248e-16,,-1.52087,2.92821e-15,,-1.4015,2.13718e-15,,-160.985,-166.732,-170.014
1949,4.95,3.85,,0.641047,0.670502,0.686646,,-2.70028,2.89329e-16,,-3.19855,1.85962e-15,,-3.40694,1.73472e-15,,-150,-149.955,-149.96
1950,0.05,3.95,,0.641047,0.670502,0.686646,,2.70028,-7.20842e-13,,3.19855,7.6987e-15,,3.40694,7.05165e-15,,-150,-149.955,-149.96
1951,0.15,3.95,,0.860743,0.912514,0.928513,,1.6018,-9.68415e-13,,1.52087,1.0587e-14,,1.4015,9.54965e-15,,-160.985,-166.732,-170.014
1952,0.25,3.95,,0.96452,0.991792,0.996678,,0.564031,-1.08556e-12,,0.276082,9.84803e-15,,0.187556,9.73614e-15,,-181.74,-191.628,-194.293
1953,0.35,3.95,,0.994252,0.999958,1.00121,,0.118042,-1.11855e-12,,6.93889e-17,1.06148e-14,,-1.00614e-16,9.737e-15,,-195.12,-199.91,-199.92
1954,0.45,3.95,,0.999419,0.999958,1.00121,,0.0147072,-1.1246e-12,,-6.26235e-16,1.14006e-14,,-2.60642e-16,1.00623e-14,,-199.253,-199.91,-199.92
1955,0.55,3.95,,0.999964,0.999958,1.00121,,0.00109293,-1.12461e-12,,-5.25621e-16,1.13052e-14,,-2.73653e-16,9.86797e-15,,-199.934,-199.91,-199.92
1956,0.65,3.95,,0.999999,0.999958,1.00121,,4.85354e-05,-1.12441e-12,,1.09288e-16,1.08802e-14,,-4.11997e-17,9.4872e-15,,-199.997,-199.91,-199.92
1957,0.75,3.95,,1,0.999958,1.00121,,1.2904e-06,-1.12586e-12,,6.50521e-16,1.1208e-14,,6.21031e-16,9.68756e-15,,-200,-199.91,-199.92
1958,0.85,3.95,,1,0.999958,1.00121,,2.05742e-08,-1.12496e-12,,-8.4828e-16,1.00822e-14,,-9.08995e-16,1.03051e-14,,-200,-199.91,-199.92
1959,0.95,3.95,,1,0.999958,1.00121,,1.97017e-10,-1.12486e-12,,-3.94997e-15,1.04517e-14,,-3.93132e-15,9.64073e-15,,-200,-199.91,-199.92
1960,1.05,3.95,,1,0.999958,1.00121,,1.13041e-12,-1.12471e-12,,-5.41407e-15,1.13885e-14,,-6.06763e-15,9.82287e-15,,-200,-199.91,-199.92
1961,1.15,3.95,,1,0.999958,1.00121,,1.50739e-15,-1.12486e-12,,-2.98199e-15,1.09999e-14,,-2.47675e-15,1.03025e-14,,-200,-199.91,-199.92
1962,1.25,3.95,,1,0.999958,1.00121,,-9.90743e-16,-1.12476e-12,,-4.92661e-16,1.07501e-14,,-4.02022e-16,1.08229e-14,,-200,-199.91,-199.92
1963,1.35,3.95,,1,0.999958,1.00121,,-1.18332e-16,-1.12475e-12,,4.42354e-16,1.07934e-14,,1.67401e-16,1.08238e-14,,-200,-199.91,-199.92
1964,1.45,3.95,,1,0.999958,1.00121,,2.25979e-17,-1.12477e-12,,4.11129e-16,1.1012e-14,,3.3697e-16,1.08915e-14,,-200,-199.91,-199.92
1965,1.55,3.95,,1,0.999958,1.00121,,-1.25932e-16,-1.12435e-12,,-6.245e-17,1.09166e-14,,-1.69136e-17,1.08923e-14,,-200,-199.91,-199.92
1966,1.65,3.95,,1,0.999958,1.00121,,-9.23013e-19,-1.1247e-12,,-2.70617e-16,1.09999e-14,,-5.1608e-16,1.03858e-14,,-200,-199.91,-199.92
1967,1.75,3.95,,1,0.999958,1.00121,,-1.17682e-16,-1.12478e-12,,-1.71738e-16,1.07483e-14,,1.28803e-16,1.09548e-14,,-200,-199.91,-199.92
1968,1.85,3.95,,1,0.999958,1.00121,,1.72576e-17,-1.12469e-12,,2.25514e-17,1.17927e-14,,1.67401e-16,1.09556e-14,,-200,-199.91,-199.92
1969,1.95,3.95,,1,0.999958,1.00121,,2.48878e-16,-1.12461e-12,,2.58474e-16,1.1012e-14,,1.98192e-16,1.08706e-14,,-200,-199.91,-199.92
1970,2.05,3.95,,1,0.999958,1.00121,,-6.54744e-18,-1.12444e-12,,-6.93889e-18,1.08594e-14,,2.81893e-17,1.09478e-14,,-200,-199.91,-199.92
1971,2.15,3.95,,1,0.999958,1.00121,,-1.17163e-16,-1.12475e-12,,6.59195e-17,1.07778e-14,,-1.69136e-16,1.03858e-14,,-200,-199.91,-199.92
1972,2.25,3.95,,1,0.999958,1.00121,,-8.07832e-18,-1.12467e-12,,2.04697e-16,1.08039e-14,,2.36356e-16,1.08854e-14,,-200,-199.91,-199.92
1973,2.35,3.95,,1,0.999958,1.00121,,1.32261e-16,-1.12481e-12,,1.73472e-16,1.07362e-14,,6.98226e-17,1.08368e-14,,-200,-199.91,-199.92
1974,2.45,3.95,,1,0.999958,1.00121,,2.46376e-16,-1.12475e-12,,3.1572e-16,1.07934e-14,,1.39645e-16,1.04422e-14,,-200,-199.91,-199.92
1975,2.55,3.95,,1,0.999958,1.00121,,-4.38395e-18,-1.12467e-12,,9.54098e-17,1.11369e-14,,4.25007e-17,1.10172e-14,,-200,-199.91,-199.92
1976,2.65,3.95,,1,0.999958,1.00121,,2.92938e-18,-1.12469e-12,,5.20417e-18,1.08611e-14,,-1.79978e-16,1.05038e-14,,-200,-199.91,-199.92
1977,2.75,3.95,,1,0.999958,1.00121,,7.8998e-18,-1.12468e-12,,-2.84495e-16,1.07796e-14,,1.40079e-16,1.03797e-14,,-200,-199.91,-199.92
1978,2.85,3.95,,1,0.999958,1.00121,,-1.07943e-16,-1.12463e-12,,2.60209e-16,1.10276e-14,,3.23526e-16,1.08923e-14,,-200,-199.91,-199.92
1979,2.95,3.95,,1,0.999958,1.00121,,2.46835e-16,-1.12524e-12,,2.27249e-16,1.09183e-14,,3.89879e-16,1.10112e-14,,-200,-199.91,-199.92
1980,3.05,3.95,,1,0.999958,1.00121,,5.90413e-17,-1.12512e-12,,4.85723e-16,1.10294e-14,,2.78423e-16,9.99808e-15,,-200,-199.91,-199.92
1981,3.15,3.95,,1,0.999958,1.00121,,-1.15161e-16,-1.12477e-12,,2.08167e-16,1.12774e-14,,3.79037e-16,1.05731e-14,,-200,-199.91,-199.92
1982,3.25,3.95,,1,0.999958,1.00121,,-1.83823e-18,-1.12484e-12,,-5.39499e-16,1.10294e-14,,-3.10949e-16,1.09556e-14,,-200,-199.91,-199.92
1983,3.35,3.95,,1,0.999958,1.00121,,-4.23979e-16,-1.125e-12,,-2.61943e-16,1.1123e-14,,-4.71411e-16,1.04413e-14,,-200,-199.91,-199.92
1984,3.45,3.95,,1,0.999958,1.00121,,-1.23736e-16,-1.12458e-12,,-5.20417e-17,1.09166e-14,,-3.91614e-16,1.09478e-14,,-200,-199.91,-199.92
1985,3.55,3.95,,1,0.999958,1.00121,,6.48453e-18,-1.12472e-12,,-1.97758e-16,1.11664e-14,,-3.46077e-16,1.03658e-14,,-200,-199.91,-199.92
1986,3.65,3.95,,1,0.999958,1.00121,,4.72327e-16,-1.12475e-12,,3.22659e-16,1.09201e-14,,3.68629e-16,1.08863e-14,,-200,-199.91,-199.92
1987,3.75,3.95,,1,0.999958,1.00121,,1.28333e-15,-1.12484e-12,,4.44089e-16,1.11421e-14,,4.17635e-16,1.05601e-14,,-200,-199.91,-199.92
1988,3.85,3.95,,1,0.999958,1.00121,,4.86973e-16,-1.12453e-12,,2.90219e-15,1.06928e-14,,2.39088e-15,1.11283e-14,,-200,-199.91,-199.92
1989,3.95,3.95,,1,0.999958,1.00121,,-1.12477e-12,-1.12503e-12,,1.0705e-14,1.09773e-14,,1.01997e-14,1.11786e-14,,-200,-199.91,-199.92
1990,4.05,3.95,,1,0.999958,1.00121,,-1.97007e-10,-1.1245e-12,,1.62891e-14,1.02002e-14,,1.7947e-14,1.07475e-14,,-200,-199.91,-199.92
1991,4.15,3.95,,1,0.999958,1.00121,,-2.05742e-08,-1.12467e-12,,1.12185e-14,1.05992e-14,,1.13581e-14,1.03303e-14,,-200,-199.91,-199.92
1992,4.25,3.95,,1,0.999958,1.00121,,-1.2904e-06,-1.12464e-12,,2.88831e-15,1.02817e-14,,2.97288e-15,1.1045e-14,,-200,-199.91,-199.92
1993,4.35,3.95,,0.999999,0.999958,1.00121,,-4.85354e-05,-1.12451e-12,,3.1225e-16,1.10467e-14,,-4.09828e-16,1.05246e-14,,-199.997,-199.91,-199.92
